,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
0,8,9,9,7,9,9,4,1,1,8,1,1,5,9,9,10,9,9,1,11,11,5,11,11,3,0,0,6,0,0,6,0,0,3,0,0
1,8,5,9,7,9,9,4,3,1,8,1,1,5,2,9,10,9,9,1,7,11,5,11,11,3,4,0,6,0,0,6,8,0,3,0,0
2,8,3,9,7,9,9,4,5,1,8,1,1,5,8,9,10,9,9,1,6,11,5,11,11,3,10,0,6,0,0,6,2,0,3,0,0
3,8,1,9,7,9,9,4,9,1,8,1,1,5,0,9,10,9,9,1,1,11,5,11,11,3,11,0,6,0,0,6,9,0,3,0,0
4,8,6,9,7,9,9,4,2,1,8,1,1,5,4,9,10,9,9,1,3,11,5,11,11,3,7,0,6,0,0,6,5,0,3,0,0
5,8,10,9,7,9,9,4,4,1,8,1,1,5,7,9,10,9,9,1,2,11,5,11,11,3,3,0,6,0,0,6,6,0,3,0,0
6,8,4,9,7,9,9,4,10,1,8,1,1,5,6,9,10,9,9,1,8,11,5,11,11,3,5,0,6,0,0,6,7,0,3,0,0
7,8,0,9,7,9,9,4,11,1,8,1,1,5,1,9,10,9,9,1,0,11,5,11,11,3,9,0,6,0,0,6,11,0,3,0,0
8,8,8,9,7,9,9,4,7,1,8,1,1,5,3,9,10,9,9,1,4,11,5,11,11,3,2,0,6,0,0,6,10,0,3,0,0
9,8,2,9,7,9,9,4,6,1,8,1,1,5,5,9,10,9,9,1,10,11,5,11,11,3,8,0,6,0,0,6,4,0,3,0,0
10,8,3,9,4,9,1,4,5,1,10,1,9,5,8,9,6,9,0,1,6,11,8,11,1,3,10,0,5,0,11,6,2,0,7,0,9
11,8,1,9,4,9,1,4,9,1,10,1,9,5,0,9,6,9,0,1,1,11,8,11,1,3,11,0,5,0,11,6,9,0,7,0,9
12,8,6,9,4,9,1,4,2,1,10,1,9,5,4,9,6,9,0,1,3,11,8,11,1,3,7,0,5,0,11,6,5,0,7,0,9
13,8,7,9,4,9,1,4,8,1,10,1,9,5,10,9,6,9,0,1,5,11,8,11,1,3,6,0,5,0,11,6,3,0,7,0,9
14,8,11,9,4,9,1,4,0,1,10,1,9,5,11,9,6,9,0,1,9,11,8,11,1,3,1,0,5,0,11,6,1,0,7,0,9
15,8,0,9,4,9,1,4,11,1,10,1,9,5,1,9,6,9,0,1,0,11,8,11,1,3,9,0,5,0,11,6,11,0,7,0,9
16,8,8,9,4,9,1,4,7,1,10,1,9,5,3,9,6,9,0,1,4,11,8,11,1,3,2,0,5,0,11,6,10,0,7,0,9
17,8,2,9,4,9,1,4,6,1,10,1,9,5,5,9,6,9,0,1,10,11,8,11,1,3,8,0,5,0,11,6,4,0,7,0,9
18,8,9,9,4,9,1,4,1,1,10,1,9,5,9,9,6,9,0,1,11,11,8,11,1,3,0,0,5,0,11,6,0,0,7,0,9
19,8,5,9,4,9,1,4,3,1,10,1,9,5,2,9,6,9,0,1,7,11,8,11,1,3,4,0,5,0,11,6,8,0,7,0,9
20,8,6,9,11,9,5,4,2,1,0,1,3,5,4,9,11,9,2,1,3,11,9,11,7,3,7,0,1,0,4,6,5,0,1,0,8
21,8,7,9,11,9,5,4,8,1,0,1,3,5,10,9,11,9,2,1,5,11,9,11,7,3,6,0,1,0,4,6,3,0,1,0,8
