,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
0,2,4,10,8,2,7,5,10,4,7,5,8,6,6,7,3,5,10,7,6,7,3,5,10,2,7,6,10,4,3,7,2,8,5,2,4
1,2,4,10,8,2,7,5,10,4,7,5,8,6,6,7,3,5,10,7,6,7,3,5,10,2,7,6,10,4,3,7,2,8,5,2,4
2,3,7,11,8,2,7,3,8,0,7,5,8,1,10,11,3,5,10,1,10,11,3,5,10,7,3,1,10,4,3,6,4,0,5,2,4
3,3,7,11,8,2,7,3,8,0,7,5,8,1,10,11,3,5,10,1,10,11,3,5,10,7,3,1,10,4,3,6,4,0,5,2,4
4,7,7,7,8,2,7,1,8,8,7,5,8,7,10,10,3,5,10,8,10,10,3,5,10,0,3,3,10,4,3,1,4,4,5,2,4
5,7,7,7,8,2,7,1,8,8,7,5,8,7,10,10,3,5,10,8,10,10,3,5,10,0,3,3,10,4,3,1,4,4,5,2,4
6,1,7,6,8,2,7,6,8,2,7,5,8,4,10,4,3,5,10,4,10,4,3,5,10,4,3,5,10,4,3,3,4,10,5,2,4
7,1,7,6,8,2,7,6,8,2,7,5,8,4,10,4,3,5,10,4,10,4,3,5,10,4,3,5,10,4,3,3,4,10,5,2,4
8,2,10,10,8,2,7,5,4,4,7,5,8,6,7,7,3,5,10,7,7,7,3,5,10,2,6,6,10,4,3,7,8,8,5,2,4
9,2,10,10,8,2,7,5,4,4,7,5,8,6,7,7,3,5,10,7,7,7,3,5,10,2,6,6,10,4,3,7,8,8,5,2,4
10,3,6,11,8,2,7,3,2,0,7,5,8,1,4,11,3,5,10,1,4,11,3,5,10,7,5,1,10,4,3,6,10,0,5,2,4
11,3,6,11,8,2,7,3,2,0,7,5,8,1,4,11,3,5,10,1,4,11,3,5,10,7,5,1,10,4,3,6,10,0,5,2,4
