,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
0,10,11,3,4,6,5,4,0,5,10,5,3,3,0,5,10,6,3,4,9,4,3,6,10,8,11,3,4,8,5,2,9,6,8,4,7
1,10,11,3,4,6,5,4,0,5,10,5,3,3,0,5,10,6,3,4,9,4,3,6,10,8,11,3,4,8,5,2,9,6,8,4,7
2,4,0,1,4,6,5,10,11,9,10,5,3,8,11,9,10,6,3,2,1,0,3,6,10,4,0,1,4,8,5,7,0,1,8,4,7
3,4,0,1,4,6,5,10,11,9,10,5,3,8,11,9,10,6,3,2,1,0,3,6,10,4,0,1,4,8,5,7,0,1,8,4,7
4,0,0,6,4,6,5,11,11,2,10,5,3,9,11,2,10,6,3,0,1,8,3,6,10,0,0,6,4,8,5,0,0,3,8,4,7
5,0,0,6,4,6,5,11,11,2,10,5,3,9,11,2,10,6,3,0,1,8,3,6,10,0,0,6,4,8,5,0,0,3,8,4,7
6,8,0,7,4,6,5,7,11,8,10,5,3,5,11,8,10,6,3,5,1,2,3,6,10,7,0,7,4,8,5,4,0,5,8,4,7
7,8,0,7,4,6,5,7,11,8,10,5,3,5,11,8,10,6,3,5,1,2,3,6,10,7,0,7,4,8,5,4,0,5,8,4,7
8,10,10,3,4,6,5,4,4,5,10,5,3,3,4,5,10,6,3,4,5,4,3,6,10,8,10,3,4,8,5,2,2,6,8,4,7
9,10,10,3,4,6,5,4,4,5,10,5,3,3,4,5,10,6,3,4,5,4,3,6,10,8,10,3,4,8,5,2,2,6,8,4,7
10,4,8,1,4,6,5,10,7,9,10,5,3,8,7,9,10,6,3,2,6,0,3,6,10,4,8,1,4,8,5,7,4,1,8,4,7
11,4,8,1,4,6,5,10,7,9,10,5,3,8,7,9,10,6,3,2,6,0,3,6,10,4,8,1,4,8,5,7,4,1,8,4,7
12,0,8,6,4,6,5,11,7,2,10,5,3,9,7,2,10,6,3,0,6,8,3,6,10,0,8,6,4,8,5,0,4,3,8,4,7
13,0,8,6,4,6,5,11,7,2,10,5,3,9,7,2,10,6,3,0,6,8,3,6,10,0,8,6,4,8,5,0,4,3,8,4,7
14,8,8,7,4,6,5,7,7,8,10,5,3,5,7,8,10,6,3,5,6,2,3,6,10,7,8,7,4,8,5,4,4,5,8,4,7
15,8,8,7,4,6,5,7,7,8,10,5,3,5,7,8,10,6,3,5,6,2,3,6,10,7,8,7,4,8,5,4,4,5,8,4,7
16,10,4,3,4,6,5,4,10,5,10,5,3,3,10,5,10,6,3,4,3,4,3,6,10,8,4,3,4,8,5,2,8,6,8,4,7
17,10,4,3,4,6,5,4,10,5,10,5,3,3,10,5,10,6,3,4,3,4,3,6,10,8,4,3,4,8,5,2,8,6,8,4,7
18,4,2,1,4,6,5,10,6,9,10,5,3,8,6,9,10,6,3,2,7,0,3,6,10,4,2,1,4,8,5,7,10,1,8,4,7
19,4,2,1,4,6,5,10,6,9,10,5,3,8,6,9,10,6,3,2,7,0,3,6,10,4,2,1,4,8,5,7,10,1,8,4,7
20,0,2,6,4,6,5,11,6,2,10,5,3,9,6,2,10,6,3,0,7,8,3,6,10,0,2,6,4,8,5,0,10,3,8,4,7
21,0,2,6,4,6,5,11,6,2,10,5,3,9,6,2,10,6,3,0,7,8,3,6,10,0,2,6,4,8,5,0,10,3,8,4,7
22,8,2,7,4,6,5,7,6,8,10,5,3,5,6,8,10,6,3,5,7,2,3,6,10,7,2,7,4,8,5,4,10,5,8,4,7
23,8,2,7,4,6,5,7,6,8,10,5,3,5,6,8,10,6,3,5,7,2,3,6,10,7,2,7,4,8,5,4,10,5,8,4,7
24,10,0,3,4,6,5,4,11,5,10,5,3,3,11,5,10,6,3,4,1,4,3,6,10,8,0,3,4,8,5,2,0,6,8,4,7
25,10,0,3,4,6,5,4,11,5,10,5,3,3,11,5,10,6,3,4,1,4,3,6,10,8,0,3,4,8,5,2,0,6,8,4,7
26,4,9,1,4,6,5,10,1,9,10,5,3,8,1,9,10,6,3,2,11,0,3,6,10,4,9,1,4,8,5,7,11,1,8,4,7
27,4,9,1,4,6,5,10,1,9,10,5,3,8,1,9,10,6,3,2,11,0,3,6,10,4,9,1,4,8,5,7,11,1,8,4,7
28,0,9,6,4,6,5,11,1,2,10,5,3,9,1,2,10,6,3,0,11,8,3,6,10,0,9,6,4,8,5,0,11,3,8,4,7
29,0,9,6,4,6,5,11,1,2,10,5,3,9,1,2,10,6,3,0,11,8,3,6,10,0,9,6,4,8,5,0,11,3,8,4,7
30,8,9,7,4,6,5,7,1,8,10,5,3,5,1,8,10,6,3,5,11,2,3,6,10,7,9,7,4,8,5,4,11,5,8,4,7
31,8,9,7,4,6,5,7,1,8,10,5,3,5,1,8,10,6,3,5,11,2,3,6,10,7,9,7,4,8,5,4,11,5,8,4,7
32,10,8,3,4,6,5,4,7,5,10,5,3,3,7,5,10,6,3,4,6,4,3,6,10,8,8,3,4,8,5,2,4,6,8,4,7
33,10,8,3,4,6,5,4,7,5,10,5,3,3,7,5,10,6,3,4,6,4,3,6,10,8,8,3,4,8,5,2,4,6,8,4,7
34,4,5,1,4,6,5,10,3,9,10,5,3,8,3,9,10,6,3,2,10,0,3,6,10,4,5,1,4,8,5,7,7,1,8,4,7
35,4,5,1,4,6,5,10,3,9,10,5,3,8,3,9,10,6,3,2,10,0,3,6,10,4,5,1,4,8,5,7,7,1,8,4,7
36,0,5,6,4,6,5,11,3,2,10,5,3,9,3,2,10,6,3,0,10,8,3,6,10,0,5,6,4,8,5,0,7,3,8,4,7
37,0,5,6,4,6,5,11,3,2,10,5,3,9,3,2,10,6,3,0,10,8,3,6,10,0,5,6,4,8,5,0,7,3,8,4,7
38,8,5,7,4,6,5,7,3,8,10,5,3,5,3,8,10,6,3,5,10,2,3,6,10,7,5,7,4,8,5,4,7,5,8,4,7
39,8,5,7,4,6,5,7,3,8,10,5,3,5,3,8,10,6,3,5,10,2,3,6,10,7,5,7,4,8,5,4,7,5,8,4,7
40,10,5,3,2,6,6,4,3,5,6,5,2,3,3,5,6,6,2,4,10,4,7,6,8,8,5,3,2,8,6,2,7,6,10,4,3
41,10,5,3,2,6,6,4,3,5,6,5,2,3,3,5,6,6,2,4,10,4,7,6,8,8,5,3,2,8,6,2,7,6,10,4,3
42,4,6,1,2,6,6,10,2,9,6,5,2,8,2,9,6,6,2,2,8,0,7,6,8,4,6,1,2,8,6,7,3,1,10,4,3
43,4,6,1,2,6,6,10,2,9,6,5,2,8,2,9,6,6,2,2,8,0,7,6,8,4,6,1,2,8,6,7,3,1,10,4,3
44,0,6,6,2,6,6,11,2,2,6,5,2,9,2,2,6,6,2,0,8,8,7,6,8,0,6,6,2,8,6,0,3,3,10,4,3
45,0,6,6,2,6,6,11,2,2,6,5,2,9,2,2,6,6,2,0,8,8,7,6,8,0,6,6,2,8,6,0,3,3,10,4,3
46,8,6,7,2,6,6,7,2,8,6,5,2,5,2,8,6,6,2,5,8,2,7,6,8,7,6,7,2,8,6,4,3,5,10,4,3
47,8,6,7,2,6,6,7,2,8,6,5,2,5,2,8,6,6,2,5,8,2,7,6,8,7,6,7,2,8,6,4,3,5,10,4,3
48,10,3,3,2,6,6,4,5,5,6,5,2,3,5,5,6,6,2,4,4,4,7,6,8,8,3,3,2,8,6,2,6,6,10,4,3
49,10,3,3,2,6,6,4,5,5,6,5,2,3,5,5,6,6,2,4,4,4,7,6,8,8,3,3,2,8,6,2,6,6,10,4,3
50,4,7,1,2,6,6,10,8,9,6,5,2,8,8,9,6,6,2,2,2,0,7,6,8,4,7,1,2,8,6,7,5,1,10,4,3
51,4,7,1,2,6,6,10,8,9,6,5,2,8,8,9,6,6,2,2,2,0,7,6,8,4,7,1,2,8,6,7,5,1,10,4,3
52,0,7,6,2,6,6,11,8,2,6,5,2,9,8,2,6,6,2,0,2,8,7,6,8,0,7,6,2,8,6,0,5,3,10,4,3
53,0,7,6,2,6,6,11,8,2,6,5,2,9,8,2,6,6,2,0,2,8,7,6,8,0,7,6,2,8,6,0,5,3,10,4,3
54,8,7,7,2,6,6,7,8,8,6,5,2,5,8,8,6,6,2,5,2,2,7,6,8,7,7,7,2,8,6,4,5,5,10,4,3
55,8,7,7,2,6,6,7,8,8,6,5,2,5,8,8,6,6,2,5,2,2,7,6,8,7,7,7,2,8,6,4,5,5,10,4,3
56,10,1,3,2,6,6,4,9,5,6,5,2,3,9,5,6,6,2,4,0,4,7,6,8,8,1,3,2,8,6,2,1,6,10,4,3
57,10,1,3,2,6,6,4,9,5,6,5,2,3,9,5,6,6,2,4,0,4,7,6,8,8,1,3,2,8,6,2,1,6,10,4,3
58,4,11,1,2,6,6,10,0,9,6,5,2,8,0,9,6,6,2,2,9,0,7,6,8,4,11,1,2,8,6,7,9,1,10,4,3
59,4,11,1,2,6,6,10,0,9,6,5,2,8,0,9,6,6,2,2,9,0,7,6,8,4,11,1,2,8,6,7,9,1,10,4,3
60,0,11,6,2,6,6,11,0,2,6,5,2,9,0,2,6,6,2,0,9,8,7,6,8,0,11,6,2,8,6,0,9,3,10,4,3
61,0,11,6,2,6,6,11,0,2,6,5,2,9,0,2,6,6,2,0,9,8,7,6,8,0,11,6,2,8,6,0,9,3,10,4,3
62,8,11,7,2,6,6,7,0,8,6,5,2,5,0,8,6,6,2,5,9,2,7,6,8,7,11,7,2,8,6,4,9,5,10,4,3
63,8,11,7,2,6,6,7,0,8,6,5,2,5,0,8,6,6,2,5,9,2,7,6,8,7,11,7,2,8,6,4,9,5,10,4,3
64,10,6,3,2,6,6,4,2,5,6,5,2,3,2,5,6,6,2,4,8,4,7,6,8,8,6,3,2,8,6,2,3,6,10,4,3
65,10,6,3,2,6,6,4,2,5,6,5,2,3,2,5,6,6,2,4,8,4,7,6,8,8,6,3,2,8,6,2,3,6,10,4,3
66,4,10,1,2,6,6,10,4,9,6,5,2,8,4,9,6,6,2,2,5,0,7,6,8,4,10,1,2,8,6,7,2,1,10,4,3
67,4,10,1,2,6,6,10,4,9,6,5,2,8,4,9,6,6,2,2,5,0,7,6,8,4,10,1,2,8,6,7,2,1,10,4,3
68,0,10,6,2,6,6,11,4,2,6,5,2,9,4,2,6,6,2,0,5,8,7,6,8,0,10,6,2,8,6,0,2,3,10,4,3
69,0,10,6,2,6,6,11,4,2,6,5,2,9,4,2,6,6,2,0,5,8,7,6,8,0,10,6,2,8,6,0,2,3,10,4,3
70,8,10,7,2,6,6,7,4,8,6,5,2,5,4,8,6,6,2,5,5,2,7,6,8,7,10,7,2,8,6,4,2,5,10,4,3
71,8,10,7,2,6,6,7,4,8,6,5,2,5,4,8,6,6,2,5,5,2,7,6,8,7,10,7,2,8,6,4,2,5,10,4,3
72,10,7,3,2,6,6,4,8,5,6,5,2,3,8,5,6,6,2,4,2,4,7,6,8,8,7,3,2,8,6,2,5,6,10,4,3
73,10,7,3,2,6,6,4,8,5,6,5,2,3,8,5,6,6,2,4,2,4,7,6,8,8,7,3,2,8,6,2,5,6,10,4,3
74,4,4,1,2,6,6,10,10,9,6,5,2,8,10,9,6,6,2,2,3,0,7,6,8,4,4,1,2,8,6,7,8,1,10,4,3
75,4,4,1,2,6,6,10,10,9,6,5,2,8,10,9,6,6,2,2,3,0,7,6,8,4,4,1,2,8,6,7,8,1,10,4,3
76,0,4,6,2,6,6,11,10,2,6,5,2,9,10,2,6,6,2,0,3,8,7,6,8,0,4,6,2,8,6,0,8,3,10,4,3
77,0,4,6,2,6,6,11,10,2,6,5,2,9,10,2,6,6,2,0,3,8,7,6,8,0,4,6,2,8,6,0,8,3,10,4,3
78,8,4,7,2,6,6,7,10,8,6,5,2,5,10,8,6,6,2,5,3,2,7,6,8,7,4,7,2,8,6,4,8,5,10,4,3
