,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
7310,6,11,1,2,7,11,7,0,9,6,6,0,2,11,0,5,3,11,3,9,1,10,4,9,2,1,11,8,2,1,9,1,9,4,9,1
11090,5,9,9,4,0,5,8,1,1,10,10,3,8,9,9,6,1,2,4,11,11,8,0,7,5,0,0,5,9,4,3,0,0,7,10,8
5322,9,6,5,9,0,7,0,2,3,1,10,8,9,4,2,9,1,10,7,3,7,11,0,5,1,7,4,0,9,6,1,5,8,0,10,3
5561,6,7,7,5,0,11,7,8,8,3,10,0,2,10,10,2,1,11,3,5,5,7,0,9,2,6,6,4,9,1,9,3,3,8,10,1
7882,2,4,10,3,7,0,5,10,4,5,6,11,6,6,7,8,3,1,5,8,2,6,4,0,8,5,3,10,2,9,2,7,6,2,9,11
11830,9,9,2,9,8,10,0,1,6,1,1,4,9,9,5,9,8,7,7,11,10,11,10,2,1,0,8,0,0,3,1,0,4,0,0,6
11930,7,11,7,1,8,8,1,0,8,9,1,7,7,11,10,0,8,3,9,9,5,1,10,4,0,1,6,11,0,2,0,1,3,9,0,10
10274,4,10,2,11,2,2,2,4,6,0,5,6,3,7,5,11,5,5,2,2,10,9,9,10,6,3,8,1,8,8,5,6,4,1,3,4
4867,3,5,11,9,10,10,3,3,0,1,0,4,1,2,11,9,10,7,6,7,9,11,8,2,4,4,1,0,1,3,7,8,1,0,1,6
9871,5,10,9,6,2,0,8,4,1,2,5,11,8,7,9,4,5,1,4,2,11,3,9,0,5,3,0,7,8,9,3,6,0,5,3,11
1017,5,1,9,9,9,7,8,9,1,1,4,8,8,0,9,9,7,10,4,1,11,11,2,5,5,11,0,0,3,6,3,9,0,0,5,3
8744,7,9,7,10,3,3,1,1,8,4,9,5,7,9,10,7,6,8,9,11,5,2,7,6,0,0,6,3,5,10,0,0,3,6,6,2
7273,5,9,8,2,7,11,8,1,7,6,6,0,8,9,3,5,3,11,4,11,4,10,4,9,5,0,2,8,2,1,3,0,10,4,9,1
8654,6,10,1,0,3,6,7,4,9,11,9,2,2,7,0,1,6,4,3,2,1,0,7,3,2,3,11,9,5,7,9,6,9,11,6,5
1928,3,9,4,7,9,8,3,1,10,8,4,7,1,9,6,10,7,3,6,11,8,5,2,4,4,0,5,6,3,2,7,0,7,3,5,10
350,2,9,10,4,5,1,5,1,4,10,2,9,6,9,7,6,4,0,5,11,2,8,3,1,8,0,3,5,7,11,2,0,6,7,4,9
12531,7,0,7,4,8,1,1,11,8,10,1,9,7,1,10,6,8,0,9,0,5,8,10,1,0,9,6,5,0,11,0,11,3,7,0,9
12589,4,0,0,11,8,5,2,11,11,0,1,3,3,1,1,11,8,2,2,0,0,9,10,7,6,9,9,1,0,4,5,11,11,1,0,8
10132,0,4,8,1,2,4,9,10,7,9,5,10,0,6,3,0,5,6,0,8,4,1,9,8,9,5,2,11,8,5,8,7,10,9,3,7
8254,2,8,10,6,7,2,5,7,4,2,6,6,6,3,7,4,3,5,5,4,2,3,4,10,8,2,3,7,2,8,2,10,6,5,9,4
2500,4,6,2,4,6,5,2,2,6,10,7,3,3,4,5,6,9,2,2,3,10,8,5,7,6,7,8,5,6,4,5,5,4,7,2,8
7363,1,10,6,3,7,0,6,4,2,5,6,11,4,7,4,8,3,1,8,2,3,6,4,0,7,3,7,10,2,9,4,6,5,2,9,11
8674,7,9,7,0,3,6,1,1,8,11,9,2,7,9,10,1,6,4,9,11,5,0,7,3,0,0,6,9,5,7,0,0,3,11,6,5
564,0,6,4,0,5,6,9,2,10,11,2,2,0,4,6,1,4,4,0,3,8,0,3,3,9,7,5,9,7,7,8,5,7,11,4,5
1582,7,7,10,1,9,4,1,8,4,9,4,10,7,10,7,0,7,6,9,5,2,1,2,8,0,6,3,11,3,5,0,3,6,9,5,7
5545,7,11,10,5,0,11,1,0,4,3,10,0,7,11,7,2,1,11,9,9,2,7,0,9,0,1,3,4,9,1,0,1,6,8,10,1
2175,6,11,1,0,5,6,7,0,9,11,2,2,2,11,0,1,4,4,3,9,1,0,3,3,2,1,11,9,7,7,9,1,9,11,4,5
9002,0,7,4,2,3,11,9,8,10,6,9,0,0,10,6,5,6,11,0,5,8,10,7,9,9,6,5,8,5,1,8,3,7,4,6,1
13444,9,8,2,5,7,4,0,7,6,3,6,10,9,3,5,2,3,6,7,4,10,7,4,8,1,2,8,4,2,5,1,10,4,8,9,7
3933,1,4,6,6,3,2,6,10,2,2,9,6,4,6,4,4,6,5,8,8,3,3,7,10,7,5,7,7,5,8,4,7,5,5,6,4
2707,1,6,11,9,6,7,6,2,0,1,7,8,4,4,11,9,9,10,8,3,9,11,5,5,7,7,1,0,6,6,4,5,1,0,2,3
13303,2,1,10,8,7,7,5,9,4,7,6,8,6,0,7,3,3,10,5,1,2,4,4,5,8,11,3,2,2,6,2,9,6,10,9,3
5211,6,4,7,3,0,10,7,10,8,5,10,4,2,6,10,8,1,7,3,8,5,6,0,2,2,5,6,10,9,3,9,7,3,2,10,6
9422,4,11,2,2,2,6,2,0,6,6,5,2,3,11,5,5,5,4,2,9,10,10,9,3,6,1,8,8,8,7,5,1,4,4,3,5
3535,9,4,2,3,3,0,0,10,6,5,9,11,9,6,5,8,6,1,7,8,10,6,7,0,1,5,8,10,5,9,1,7,4,2,6,11
11917,5,3,8,1,8,8,8,5,7,9,1,7,8,8,3,0,8,3,4,6,4,1,10,4,5,10,2,11,0,2,3,2,10,9,0,10
8686,4,1,0,10,3,3,2,9,11,4,9,5,3,0,1,7,6,8,2,1,0,2,7,6,6,11,9,3,5,10,5,9,11,6,6,2
2397,6,8,7,8,6,1,7,7,8,7,7,9,2,3,10,3,9,0,3,4,5,4,5,1,2,2,6,2,6,11,9,10,3,10,2,9
3739,6,4,1,1,3,8,7,10,9,9,9,7,2,6,0,0,6,3,3,8,1,1,7,4,2,5,11,11,5,2,9,7,9,9,6,10
10531,9,8,5,7,2,8,0,7,3,8,5,7,9,3,2,10,5,3,7,4,7,5,9,4,1,2,4,6,8,2,1,10,8,3,3,10
821,1,8,11,2,9,6,6,7,0,6,4,2,4,3,11,5,7,4,8,4,9,10,2,3,7,2,1,8,3,7,4,10,1,4,5,5
2063,3,6,4,11,9,2,3,2,10,0,4,6,1,4,6,11,7,5,6,3,8,9,2,10,4,7,5,1,3,8,7,5,7,1,5,4
9102,9,2,2,0,3,6,0,6,6,11,9,2,9,5,5,1,6,4,7,10,10,0,7,3,1,8,8,9,5,7,1,4,4,11,6,5
81,1,0,6,11,10,5,6,11,2,0,0,3,4,1,4,11,10,2,8,0,3,9,8,7,7,9,7,1,1,4,4,11,5,1,1,8
5419,9,10,5,1,0,4,0,4,3,9,10,10,9,7,2,0,1,6,7,2,7,1,0,8,1,3,4,11,9,5,1,6,8,9,10,7
12231,9,4,2,7,8,9,0,10,6,8,1,1,9,6,5,10,8,9,7,8,10,5,10,11,1,5,8,6,0,0,1,7,4,3,0,0
12474,6,10,1,7,8,9,7,4,9,8,1,1,2,7,0,10,8,9,3,2,1,5,10,11,2,3,11,6,0,0,9,6,9,3,0,0
10803,9,8,2,0,3,6,0,7,6,11,9,2,9,3,5,1,6,4,7,4,10,0,7,3,1,2,8,9,5,7,1,10,4,11,6,5
2697,6,9,7,9,6,7,7,1,8,1,7,8,2,9,10,9,9,10,3,11,5,11,5,5,2,0,6,0,6,6,9,0,3,0,2,3
831,3,2,4,2,9,6,3,6,10,6,4,2,1,5,6,5,7,4,6,10,8,10,2,3,4,8,5,8,3,7,7,4,7,4,5,5
4574,1,2,6,4,10,1,6,6,2,10,0,9,4,5,4,6,10,0,8,10,3,8,8,1,7,8,7,5,1,11,4,4,5,7,1,9
3826,9,2,2,11,3,5,0,6,6,0,9,3,9,5,5,11,6,2,7,10,10,9,7,7,1,8,8,1,5,4,1,4,4,1,6,8
8168,4,4,0,6,7,2,2,10,11,2,6,6,3,6,1,4,3,5,2,8,0,3,4,10,6,5,9,7,2,8,5,7,11,5,9,4
12192,2,1,10,3,8,0,5,9,4,5,1,11,6,0,7,8,8,1,5,1,2,6,10,0,8,11,3,10,0,9,2,9,6,2,0,11
2833,3,3,4,8,6,1,3,5,10,7,7,9,1,8,6,3,9,0,6,6,8,4,5,1,4,10,5,2,6,11,7,2,7,10,2,9
11496,2,3,0,5,0,11,5,5,11,3,10,0,6,8,1,2,1,11,5,6,0,7,0,9,8,10,9,4,9,1,2,2,11,8,10,1
12523,0,7,4,4,8,1,9,8,10,10,1,9,0,10,6,6,8,0,0,5,8,8,10,1,9,6,5,5,0,11,8,3,7,7,0,9
12841,1,4,6,8,7,7,6,10,2,7,6,8,4,6,4,3,3,10,8,8,3,4,4,5,7,5,7,2,2,6,4,7,5,10,9,3
8012,7,11,7,1,7,8,1,0,8,9,6,7,7,11,10,0,3,3,9,9,5,1,4,4,0,1,6,11,2,2,0,1,3,9,9,10
11912,7,6,7,1,8,8,1,2,8,9,1,7,7,4,10,0,8,3,9,3,5,1,10,4,0,7,6,11,0,2,0,5,3,9,0,10
6745,6,6,7,4,9,5,7,2,8,10,4,3,2,4,10,6,7,2,3,3,5,8,2,7,2,7,6,5,3,4,9,5,3,7,5,8
48,6,9,1,11,10,5,7,1,9,0,0,3,2,9,0,11,10,2,3,11,1,9,8,7,2,0,11,1,1,4,9,0,9,1,1,8
8240,5,6,8,6,7,2,8,2,7,2,6,6,8,4,3,4,3,5,4,3,4,3,4,10,5,7,2,7,2,8,3,5,10,5,9,4
9288,6,7,1,8,3,7,7,8,9,7,9,8,2,10,0,3,6,10,3,5,1,4,7,5,2,6,11,2,5,6,9,3,9,10,6,3
8483,2,9,10,4,7,1,5,1,4,10,6,9,6,9,7,6,3,0,5,11,2,8,4,1,8,0,3,5,2,11,2,0,6,7,9,9
10295,1,9,11,11,2,2,6,1,0,0,5,6,4,9,11,11,5,5,8,11,9,9,9,10,7,0,1,1,8,8,4,0,1,1,3,4
12514,2,3,10,7,8,9,5,5,4,8,1,1,6,8,7,10,8,9,5,6,2,5,10,11,8,10,3,6,0,0,2,2,6,3,0,0
10122,1,7,11,7,2,8,6,8,0,8,5,7,4,10,11,10,5,3,8,5,9,5,9,4,7,6,1,6,8,2,4,3,1,3,3,10
4095,2,4,10,7,3,9,5,10,4,8,9,1,6,6,7,10,6,9,5,8,2,5,7,11,8,5,3,6,5,0,2,7,6,3,6,0
2689,1,3,11,9,6,7,6,5,0,1,7,8,4,8,11,9,9,10,8,6,9,11,5,5,7,10,1,0,6,6,4,2,1,0,2,3
7144,7,7,10,8,9,1,1,8,4,7,4,9,7,10,7,3,7,0,9,5,2,4,2,1,0,6,3,2,3,11,0,3,6,10,5,9
10649,3,2,4,4,2,5,3,6,10,10,5,3,1,5,6,6,5,2,6,10,8,8,9,7,4,8,5,5,8,4,7,4,7,7,3,8
4845,5,11,8,9,10,10,8,0,7,1,0,4,8,11,3,9,10,7,4,9,4,11,8,2,5,1,2,0,1,3,3,1,10,0,1,6
5210,9,4,5,3,0,10,0,10,3,5,10,4,9,6,2,8,1,7,7,8,7,6,0,2,1,5,4,10,9,3,1,7,8,2,10,6
9928,7,0,10,6,2,0,1,11,4,2,5,11,7,1,7,4,5,1,9,0,2,3,9,0,0,9,3,7,8,9,0,11,6,5,3,11
2373,7,4,10,8,6,1,1,10,4,7,7,9,7,6,7,3,9,0,9,8,2,4,5,1,0,5,3,2,6,11,0,7,6,10,2,9
5676,1,1,11,3,0,10,6,9,0,5,10,4,4,0,11,8,1,7,8,1,9,6,0,2,7,11,1,10,9,3,4,9,1,2,10,6
10333,3,6,4,6,2,0,3,2,10,2,5,11,1,4,6,4,5,1,6,3,8,3,9,0,4,7,5,7,8,9,7,5,7,5,3,11
2758,9,5,5,9,6,7,0,3,3,1,7,8,9,2,2,9,9,10,7,7,7,11,5,5,1,4,4,0,6,6,1,8,8,0,2,3
8664,1,2,6,0,3,6,6,6,2,11,9,2,4,5,4,1,6,4,8,10,3,0,7,3,7,8,7,9,5,7,4,4,5,11,6,5
2488,3,1,4,4,6,5,3,9,10,10,7,3,1,0,6,6,9,2,6,1,8,8,5,7,4,11,5,5,6,4,7,9,7,7,2,8
6902,9,10,5,0,9,3,0,4,3,11,4,5,9,7,2,1,7,8,7,2,7,0,2,6,1,3,4,9,3,10,1,6,8,11,5,2
8400,6,11,1,7,7,9,7,0,9,8,6,1,2,11,0,10,3,9,3,9,1,5,4,11,2,1,11,6,2,0,9,1,9,3,9,0
3880,1,9,6,6,3,2,6,1,2,2,9,6,4,9,4,4,6,5,8,11,3,3,7,10,7,0,7,7,5,8,4,0,5,5,6,4
8909,6,9,1,4,3,1,7,1,9,10,9,9,2,9,0,6,6,0,3,11,1,8,7,1,2,0,11,5,5,11,9,0,9,7,6,9
12187,5,8,8,3,8,0,8,7,7,5,1,11,8,3,3,8,8,1,4,4,4,6,10,0,5,2,2,10,0,9,3,10,10,2,0,11
11765,0,3,4,3,8,0,9,5,10,5,1,11,0,8,6,8,8,1,0,6,8,6,10,0,9,10,5,10,0,9,8,2,7,2,0,11
4934,9,4,2,8,10,7,0,10,6,7,0,8,9,6,5,3,10,10,7,8,10,4,8,5,1,5,8,2,1,6,1,7,4,10,1,3
12363,3,1,11,10,8,3,3,9,0,4,1,5,1,0,11,7,8,8,6,1,9,2,10,6,4,11,1,3,0,10,7,9,1,6,0,2
10397,4,1,2,6,2,0,2,9,6,2,5,11,3,0,5,4,5,1,2,1,10,3,9,0,6,11,8,7,8,9,5,9,4,5,3,11
8153,9,3,2,11,7,5,0,5,6,0,6,3,9,8,5,11,3,2,7,6,10,9,4,7,1,10,8,1,2,4,1,2,4,1,9,8
5235,6,5,7,3,0,10,7,3,8,5,10,4,2,2,10,8,1,7,3,7,5,6,0,2,2,4,6,10,9,3,9,8,3,2,10,6
3945,2,0,10,6,3,2,5,11,4,2,9,6,6,1,7,4,6,5,5,0,2,3,7,10,8,9,3,7,5,8,2,11,6,5,6,4
10631,3,0,4,4,2,5,3,11,10,10,5,3,1,1,6,6,5,2,6,0,8,8,9,7,4,9,5,5,8,4,7,11,7,7,3,8
2164,5,7,8,0,5,6,8,8,7,11,2,2,8,10,3,1,4,4,4,5,4,0,3,3,5,6,2,9,7,7,3,3,10,11,4,5
2886,6,8,7,5,6,11,7,7,8,3,7,0,2,3,10,2,9,11,3,4,5,7,5,9,2,2,6,4,6,1,9,10,3,8,2,1
6392,7,10,10,11,0,2,1,4,4,0,10,6,7,7,7,11,1,5,9,2,2,9,0,10,0,3,3,1,9,8,0,6,6,1,10,4
9741,6,8,7,1,2,4,7,7,8,9,5,10,2,3,10,0,5,6,3,4,5,1,9,8,2,2,6,11,8,5,9,10,3,9,3,7
516,0,4,4,0,5,6,9,10,10,11,2,2,0,6,6,1,4,4,0,8,8,0,3,3,9,5,5,9,7,7,8,7,7,11,4,5
10500,3,10,4,10,2,9,3,4,10,4,5,1,1,7,6,7,5,9,6,2,8,2,9,11,4,3,5,3,8,0,7,6,7,6,3,0
7203,6,5,7,5,9,11,7,3,8,3,4,0,2,2,10,2,7,11,3,7,5,7,2,9,2,4,6,4,3,1,9,8,3,8,5,1
5666,6,2,7,6,0,0,7,6,8,2,10,11,2,5,10,4,1,1,3,10,5,3,0,0,2,8,6,7,9,9,9,4,3,5,10,11
172,2,9,0,0,1,3,5,1,11,11,8,5,6,9,1,1,0,8,5,11,0,0,1,6,8,0,9,9,10,10,2,0,11,11,8,2
639,6,4,1,8,5,7,7,10,9,7,2,8,2,6,0,3,4,10,3,8,1,4,3,5,2,5,11,2,7,6,9,7,9,10,4,3
12460,3,11,11,7,8,9,3,0,0,8,1,1,1,11,11,10,8,9,6,9,9,5,10,11,4,1,1,6,0,0,7,1,1,3,0,0
13370,1,1,6,5,7,4,6,9,2,3,6,10,4,0,4,2,3,6,8,1,3,7,4,8,7,11,7,4,2,5,4,9,5,8,9,7
5065,5,11,8,5,10,4,8,0,7,3,0,10,8,11,3,2,10,6,4,9,4,7,8,8,5,1,2,4,1,5,3,1,10,8,1,7
1143,5,9,9,1,9,4,8,1,1,9,4,10,8,9,9,0,7,6,4,11,11,1,2,8,5,0,0,11,3,5,3,0,0,9,5,7
9693,0,7,8,1,2,4,9,8,7,9,5,10,0,10,3,0,5,6,0,5,4,1,9,8,9,6,2,11,8,5,8,3,10,9,3,7
12737,7,3,7,10,7,3,1,5,8,4,6,5,7,8,10,7,3,8,9,6,5,2,4,6,0,10,6,3,2,10,0,2,3,6,9,2
12890,4,1,0,8,7,7,2,9,11,7,6,8,3,0,1,3,3,10,2,1,0,4,4,5,6,11,9,2,2,6,5,9,11,10,9,3
1832,3,10,4,6,9,0,3,4,10,2,4,11,1,7,6,4,7,1,6,2,8,3,2,0,4,3,5,7,3,9,7,6,7,5,5,11
8743,1,9,6,10,3,3,6,1,2,4,9,5,4,9,4,7,6,8,8,11,3,2,7,6,7,0,7,3,5,10,4,0,5,6,6,2
7746,6,10,1,6,7,2,7,4,9,2,6,6,2,7,0,4,3,5,3,2,1,3,4,10,2,3,11,7,2,8,9,6,9,5,9,4
3686,6,2,1,7,3,9,7,6,9,8,9,1,2,5,0,10,6,9,3,10,1,5,7,11,2,8,11,6,5,0,9,4,9,3,6,0
5700,5,1,9,3,0,10,8,9,1,5,10,4,8,0,9,8,1,7,4,1,11,6,0,2,5,11,0,10,9,3,3,9,0,2,10,6
10215,6,4,7,11,2,2,7,10,8,0,5,6,2,6,10,11,5,5,3,8,5,9,9,10,2,5,6,1,8,8,9,7,3,1,3,4
8064,1,3,6,1,7,8,6,5,2,9,6,7,4,8,4,0,3,3,8,6,3,1,4,4,7,10,7,11,2,2,4,2,5,9,9,10
4537,9,3,2,8,10,7,0,5,6,7,0,8,9,8,5,3,10,10,7,6,10,4,8,5,1,10,8,2,1,6,1,2,4,10,1,3
7541,7,9,7,1,7,8,1,1,8,9,6,7,7,9,10,0,3,3,9,11,5,1,4,4,0,0,6,11,2,2,0,0,3,9,9,10
8692,3,6,11,10,3,3,3,2,0,4,9,5,1,4,11,7,6,8,6,3,9,2,7,6,4,7,1,3,5,10,7,5,1,6,6,2
834,4,2,2,2,9,6,2,6,6,6,4,2,3,5,5,5,7,4,2,10,10,10,2,3,6,8,8,8,3,7,5,4,4,4,5,5
2486,1,1,11,4,6,5,6,9,0,10,7,3,4,0,11,6,9,2,8,1,9,8,5,7,7,11,1,5,6,4,4,9,1,7,2,8
10072,2,4,0,7,2,8,5,10,11,8,5,7,6,6,1,10,5,3,5,8,0,5,9,4,8,5,9,6,8,2,2,7,11,3,3,10
7198,2,1,0,5,9,11,5,9,11,3,4,0,6,0,1,2,7,11,5,1,0,7,2,9,8,11,9,4,3,1,2,9,11,8,5,1
8251,1,8,6,6,7,2,6,7,2,2,6,6,4,3,4,4,3,5,8,4,3,3,4,10,7,2,7,7,2,8,4,10,5,5,9,4
10750,5,9,9,11,2,2,8,1,1,0,5,6,8,9,9,11,5,5,4,11,11,9,9,10,5,0,0,1,8,8,3,0,0,1,3,4
11878,3,8,11,1,8,8,3,7,0,9,1,7,1,3,11,0,8,3,6,4,9,1,10,4,4,2,1,11,0,2,7,10,1,9,0,10
8377,3,6,11,7,7,9,3,2,0,8,6,1,1,4,11,10,3,9,6,3,9,5,4,11,4,7,1,6,2,0,7,5,1,3,9,0
5467,3,7,4,1,0,4,3,8,10,9,10,10,1,10,6,0,1,6,6,5,8,1,0,8,4,6,5,11,9,5,7,3,7,9,10,7
11748,4,9,0,3,8,0,2,1,11,5,1,11,3,9,1,8,8,1,2,11,0,6,10,0,6,0,9,10,0,9,5,0,11,2,0,11
65,1,10,6,11,10,5,6,4,2,0,0,3,4,7,4,11,10,2,8,2,3,9,8,7,7,3,7,1,1,4,4,6,5,1,1,8
12555,5,5,8,4,8,1,8,3,7,10,1,9,8,2,3,6,8,0,4,7,4,8,10,1,5,4,2,5,0,11,3,8,10,7,0,9
6117,4,10,2,10,0,9,2,4,6,4,10,1,3,7,5,7,1,9,2,2,10,2,0,11,6,3,8,3,9,0,5,6,4,6,10,0
