,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
0,6,6,7,3,4,10,6,8,2,4,9,5,7,2,8,5,3,4,7,6,7,3,5,10,8,6,7,3,5,10,3,4,10,8,2,7
1,6,6,7,3,4,10,6,8,2,4,9,5,7,2,8,5,3,4,7,6,7,3,5,10,8,6,7,3,5,10,3,4,10,8,2,7
2,1,10,11,3,4,10,7,5,9,4,9,5,6,4,0,5,3,4,1,10,11,3,5,10,2,10,11,3,5,10,5,7,11,8,2,7
3,1,10,11,3,4,10,7,5,9,4,9,5,6,4,0,5,3,4,1,10,11,3,5,10,2,10,11,3,5,10,5,7,11,8,2,7
4,7,10,10,3,4,10,11,5,5,4,9,5,1,4,4,5,3,4,8,10,10,3,5,10,9,10,10,3,5,10,8,7,7,8,2,7
5,7,10,10,3,4,10,11,5,5,4,9,5,1,4,4,5,3,4,8,10,10,3,5,10,9,10,10,3,5,10,8,7,7,8,2,7
6,3,10,4,3,4,10,10,5,3,4,9,5,3,4,10,5,3,4,4,10,4,3,5,10,5,10,4,3,5,10,2,7,6,8,2,7
7,3,10,4,3,4,10,10,5,3,4,9,5,3,4,10,5,3,4,4,10,4,3,5,10,5,10,4,3,5,10,2,7,6,8,2,7
8,6,7,7,3,4,10,6,2,2,4,9,5,7,8,8,5,3,4,7,7,7,3,5,10,8,7,7,3,5,10,3,10,10,8,2,7
9,6,7,7,3,4,10,6,2,2,4,9,5,7,8,8,5,3,4,7,7,7,3,5,10,8,7,7,3,5,10,3,10,10,8,2,7
10,1,4,11,3,4,10,7,3,9,4,9,5,6,10,0,5,3,4,1,4,11,3,5,10,2,4,11,3,5,10,5,6,11,8,2,7
11,1,4,11,3,4,10,7,3,9,4,9,5,6,10,0,5,3,4,1,4,11,3,5,10,2,4,11,3,5,10,5,6,11,8,2,7
12,7,4,10,3,4,10,11,3,5,4,9,5,1,10,4,5,3,4,8,4,10,3,5,10,9,4,10,3,5,10,8,6,7,8,2,7
13,7,4,10,3,4,10,11,3,5,4,9,5,1,10,4,5,3,4,8,4,10,3,5,10,9,4,10,3,5,10,8,6,7,8,2,7
14,3,4,4,3,4,10,10,3,3,4,9,5,3,10,10,5,3,4,4,4,4,3,5,10,5,4,4,3,5,10,2,6,6,8,2,7
15,3,4,4,3,4,10,10,3,3,4,9,5,3,10,10,5,3,4,4,4,4,3,5,10,5,4,4,3,5,10,2,6,6,8,2,7
16,6,11,7,3,4,10,6,9,2,4,9,5,7,0,8,5,3,4,7,11,7,3,5,10,8,11,7,3,5,10,3,11,10,8,2,7
17,6,11,7,3,4,10,6,9,2,4,9,5,7,0,8,5,3,4,7,11,7,3,5,10,8,11,7,3,5,10,3,11,10,8,2,7
18,1,0,11,3,4,10,7,1,9,4,9,5,6,11,0,5,3,4,1,0,11,3,5,10,2,0,11,3,5,10,5,1,11,8,2,7
19,1,0,11,3,4,10,7,1,9,4,9,5,6,11,0,5,3,4,1,0,11,3,5,10,2,0,11,3,5,10,5,1,11,8,2,7
20,7,0,10,3,4,10,11,1,5,4,9,5,1,11,4,5,3,4,8,0,10,3,5,10,9,0,10,3,5,10,8,1,7,8,2,7
21,7,0,10,3,4,10,11,1,5,4,9,5,1,11,4,5,3,4,8,0,10,3,5,10,9,0,10,3,5,10,8,1,7,8,2,7
22,3,0,4,3,4,10,10,1,3,4,9,5,3,11,10,5,3,4,4,0,4,3,5,10,5,0,4,3,5,10,2,1,6,8,2,7
23,3,0,4,3,4,10,10,1,3,4,9,5,3,11,10,5,3,4,4,0,4,3,5,10,5,0,4,3,5,10,2,1,6,8,2,7
24,6,10,7,3,4,10,6,5,2,4,9,5,7,4,8,5,3,4,7,10,7,3,5,10,8,10,7,3,5,10,3,7,10,8,2,7
25,6,10,7,3,4,10,6,5,2,4,9,5,7,4,8,5,3,4,7,10,7,3,5,10,8,10,7,3,5,10,3,7,10,8,2,7
26,1,8,11,3,4,10,7,6,9,4,9,5,6,7,0,5,3,4,1,8,11,3,5,10,2,8,11,3,5,10,5,3,11,8,2,7
27,1,8,11,3,4,10,7,6,9,4,9,5,6,7,0,5,3,4,1,8,11,3,5,10,2,8,11,3,5,10,5,3,11,8,2,7
28,7,8,10,3,4,10,11,6,5,4,9,5,1,7,4,5,3,4,8,8,10,3,5,10,9,8,10,3,5,10,8,3,7,8,2,7
29,7,8,10,3,4,10,11,6,5,4,9,5,1,7,4,5,3,4,8,8,10,3,5,10,9,8,10,3,5,10,8,3,7,8,2,7
30,3,8,4,3,4,10,10,6,3,4,9,5,3,7,10,5,3,4,4,8,4,3,5,10,5,8,4,3,5,10,2,3,6,8,2,7
31,3,8,4,3,4,10,10,6,3,4,9,5,3,7,10,5,3,4,4,8,4,3,5,10,5,8,4,3,5,10,2,3,6,8,2,7
32,6,4,7,3,4,10,6,3,2,4,9,5,7,10,8,5,3,4,7,4,7,3,5,10,8,4,7,3,5,10,3,6,10,8,2,7
33,6,4,7,3,4,10,6,3,2,4,9,5,7,10,8,5,3,4,7,4,7,3,5,10,8,4,7,3,5,10,3,6,10,8,2,7
34,1,2,11,3,4,10,7,7,9,4,9,5,6,6,0,5,3,4,1,2,11,3,5,10,2,2,11,3,5,10,5,5,11,8,2,7
35,1,2,11,3,4,10,7,7,9,4,9,5,6,6,0,5,3,4,1,2,11,3,5,10,2,2,11,3,5,10,5,5,11,8,2,7
36,7,2,10,3,4,10,11,7,5,4,9,5,1,6,4,5,3,4,8,2,10,3,5,10,9,2,10,3,5,10,8,5,7,8,2,7
37,7,2,10,3,4,10,11,7,5,4,9,5,1,6,4,5,3,4,8,2,10,3,5,10,9,2,10,3,5,10,8,5,7,8,2,7
38,3,2,4,3,4,10,10,7,3,4,9,5,3,6,10,5,3,4,4,2,4,3,5,10,5,2,4,3,5,10,2,5,6,8,2,7
39,3,2,4,3,4,10,10,7,3,4,9,5,3,6,10,5,3,4,4,2,4,3,5,10,5,2,4,3,5,10,2,5,6,8,2,7
40,6,2,7,3,4,10,6,7,2,4,9,5,7,6,8,5,3,4,7,2,7,3,5,10,8,2,7,3,5,10,3,5,10,8,2,7
41,6,2,7,3,4,10,6,7,2,4,9,5,7,6,8,5,3,4,7,2,7,3,5,10,8,2,7,3,5,10,3,5,10,8,2,7
42,1,3,11,3,4,10,7,4,9,4,9,5,6,5,0,5,3,4,1,3,11,3,5,10,2,3,11,3,5,10,5,8,11,8,2,7
43,1,3,11,3,4,10,7,4,9,4,9,5,6,5,0,5,3,4,1,3,11,3,5,10,2,3,11,3,5,10,5,8,11,8,2,7
44,7,3,10,3,4,10,11,4,5,4,9,5,1,5,4,5,3,4,8,3,10,3,5,10,9,3,10,3,5,10,8,8,7,8,2,7
45,7,3,10,3,4,10,11,4,5,4,9,5,1,5,4,5,3,4,8,3,10,3,5,10,9,3,10,3,5,10,8,8,7,8,2,7
46,3,3,4,3,4,10,10,4,3,4,9,5,3,5,10,5,3,4,4,3,4,3,5,10,5,3,4,3,5,10,2,8,6,8,2,7
47,3,3,4,3,4,10,10,4,3,4,9,5,3,5,10,5,3,4,4,3,4,3,5,10,5,3,4,3,5,10,2,8,6,8,2,7
48,6,9,7,3,4,10,6,11,2,4,9,5,7,1,8,5,3,4,7,9,7,3,5,10,8,9,7,3,5,10,3,9,10,8,2,7
49,6,9,7,3,4,10,6,11,2,4,9,5,7,1,8,5,3,4,7,9,7,3,5,10,8,9,7,3,5,10,3,9,10,8,2,7
50,1,1,11,3,4,10,7,0,9,4,9,5,6,9,0,5,3,4,1,1,11,3,5,10,2,1,11,3,5,10,5,0,11,8,2,7
51,1,1,11,3,4,10,7,0,9,4,9,5,6,9,0,5,3,4,1,1,11,3,5,10,2,1,11,3,5,10,5,0,11,8,2,7
52,7,1,10,3,4,10,11,0,5,4,9,5,1,9,4,5,3,4,8,1,10,3,5,10,9,1,10,3,5,10,8,0,7,8,2,7
53,7,1,10,3,4,10,11,0,5,4,9,5,1,9,4,5,3,4,8,1,10,3,5,10,9,1,10,3,5,10,8,0,7,8,2,7
54,3,1,4,3,4,10,10,0,3,4,9,5,3,9,10,5,3,4,4,1,4,3,5,10,5,1,4,3,5,10,2,0,6,8,2,7
55,3,1,4,3,4,10,10,0,3,4,9,5,3,9,10,5,3,4,4,1,4,3,5,10,5,1,4,3,5,10,2,0,6,8,2,7
56,6,5,7,3,4,10,6,10,2,4,9,5,7,3,8,5,3,4,7,5,7,3,5,10,8,5,7,3,5,10,3,2,10,8,2,7
57,6,5,7,3,4,10,6,10,2,4,9,5,7,3,8,5,3,4,7,5,7,3,5,10,8,5,7,3,5,10,3,2,10,8,2,7
58,1,6,11,3,4,10,7,8,9,4,9,5,6,2,0,5,3,4,1,6,11,3,5,10,2,6,11,3,5,10,5,4,11,8,2,7
59,1,6,11,3,4,10,7,8,9,4,9,5,6,2,0,5,3,4,1,6,11,3,5,10,2,6,11,3,5,10,5,4,11,8,2,7
60,7,6,10,3,4,10,11,8,5,4,9,5,1,2,4,5,3,4,8,6,10,3,5,10,9,6,10,3,5,10,8,4,7,8,2,7
61,7,6,10,3,4,10,11,8,5,4,9,5,1,2,4,5,3,4,8,6,10,3,5,10,9,6,10,3,5,10,8,4,7,8,2,7
62,3,6,4,3,4,10,10,8,3,4,9,5,3,2,10,5,3,4,4,6,4,3,5,10,5,6,4,3,5,10,2,4,6,8,2,7
63,3,6,4,3,4,10,10,8,3,4,9,5,3,2,10,5,3,4,4,6,4,3,5,10,5,6,4,3,5,10,2,4,6,8,2,7
64,6,3,7,3,4,10,6,4,2,4,9,5,7,5,8,5,3,4,7,3,7,3,5,10,8,3,7,3,5,10,3,8,10,8,2,7
65,6,3,7,3,4,10,6,4,2,4,9,5,7,5,8,5,3,4,7,3,7,3,5,10,8,3,7,3,5,10,3,8,10,8,2,7
66,1,7,11,3,4,10,7,2,9,4,9,5,6,8,0,5,3,4,1,7,11,3,5,10,2,7,11,3,5,10,5,10,11,8,2,7
67,1,7,11,3,4,10,7,2,9,4,9,5,6,8,0,5,3,4,1,7,11,3,5,10,2,7,11,3,5,10,5,10,11,8,2,7
68,7,7,10,3,4,10,11,2,5,4,9,5,1,8,4,5,3,4,8,7,10,3,5,10,9,7,10,3,5,10,8,10,7,8,2,7
69,7,7,10,3,4,10,11,2,5,4,9,5,1,8,4,5,3,4,8,7,10,3,5,10,9,7,10,3,5,10,8,10,7,8,2,7
70,3,7,4,3,4,10,10,2,3,4,9,5,3,8,10,5,3,4,4,7,4,3,5,10,5,7,4,3,5,10,2,10,6,8,2,7
71,3,7,4,3,4,10,10,2,3,4,9,5,3,8,10,5,3,4,4,7,4,3,5,10,5,7,4,3,5,10,2,10,6,8,2,7
