,time,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code,uuid,last_modified_date
0,2025-06-19 09:49:28.472190+08:00,己巳,己未,甲寅,甲子,壬午,庚申,乙丑,丁亥,己巳,己申,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,16521355366324527781,2025-06-18 22:51:49.231098+08:00
1,2025-06-19 10:49:28.472190+08:00,己巳,己未,甲寅,甲子,壬午,庚申,乙丑,丁亥,丙申,己申,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,7873213105406218875,2025-06-18 22:51:49.231098+08:00
2,2025-06-19 11:49:28.472190+08:00,庚午,甲戌,己巳,乙丑,壬午,庚申,乙丑,丁亥,庚午,己酉,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,12967213306198820488,2025-06-18 22:51:49.231098+08:00
3,2025-06-19 12:49:28.472190+08:00,庚午,甲戌,己巳,乙丑,壬午,庚申,乙丑,丁亥,丁酉,甲酉,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,10237914813405615253,2025-06-18 22:51:49.231098+08:00
4,2025-06-19 13:49:28.472190+08:00,辛未,甲戌,己巳,丙寅,壬午,庚申,乙丑,丁亥,辛未,甲酉,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,1775336302597731919,2025-06-18 22:51:49.231098+08:00
5,2025-06-19 14:49:28.472190+08:00,辛未,甲戌,己巳,丙寅,壬午,庚申,乙丑,丁亥,戊戌,甲酉,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,1544503752942383235,2025-06-18 22:51:49.231098+08:00
6,2025-06-19 15:49:28.472190+08:00,壬申,甲戌,己巳,丁卯,壬午,庚申,乙丑,丁亥,壬申,甲戌,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,7467395089300918631,2025-06-18 22:51:49.231098+08:00
7,2025-06-19 16:49:28.472190+08:00,壬申,甲戌,己巳,丁卯,壬午,庚申,乙丑,丁亥,己亥,甲戌,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,13118720707604094970,2025-06-18 22:51:49.231098+08:00
8,2025-06-20 09:49:28.472190+08:00,辛巳,庚申,乙卯,丙子,壬午,庚申,乙丑,丁亥,辛巳,庚酉,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,5088676697664101639,2025-06-18 22:51:49.231098+08:00
9,2025-06-20 10:49:28.472190+08:00,辛巳,庚申,乙卯,丙子,壬午,庚申,乙丑,丁亥,戊申,庚酉,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,16401596370695229209,2025-06-18 22:51:49.231098+08:00
10,2025-06-20 11:49:28.472190+08:00,壬午,乙亥,庚午,丁丑,壬午,庚申,乙丑,丁亥,壬午,庚戌,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,2438859814407382888,2025-06-18 22:51:49.231098+08:00
11,2025-06-20 12:49:28.472190+08:00,壬午,乙亥,庚午,丁丑,壬午,庚申,乙丑,丁亥,己酉,乙戌,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,9078927444804271061,2025-06-18 22:51:49.231098+08:00
12,2025-06-20 13:49:28.472190+08:00,癸未,乙亥,庚午,戊寅,壬午,庚申,乙丑,丁亥,癸未,乙戌,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,4748157761627972936,2025-06-18 22:51:49.231098+08:00
13,2025-06-20 14:49:28.472190+08:00,癸未,乙亥,庚午,戊寅,壬午,庚申,乙丑,丁亥,庚戌,乙戌,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,16679609649347917444,2025-06-18 22:51:49.231098+08:00
14,2025-06-20 15:49:28.472190+08:00,甲申,乙亥,庚午,己卯,壬午,庚申,乙丑,丁亥,甲申,乙亥,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,8216443223165883570,2025-06-18 22:51:49.231098+08:00
15,2025-06-20 16:49:28.472190+08:00,甲申,乙亥,庚午,己卯,壬午,庚申,乙丑,丁亥,辛亥,乙亥,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,13749740495245466988,2025-06-18 22:51:49.231098+08:00
16,2025-06-23 09:49:28.472190+08:00,丁巳,癸亥,戊午,壬子,丁酉,庚申,乙丑,壬寅,丁巳,癸子,己酉,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,3467575431897929076,2025-06-18 22:51:49.231098+08:00
17,2025-06-23 10:49:28.472190+08:00,丁巳,癸亥,戊午,壬子,丁酉,庚申,乙丑,壬寅,甲申,癸子,己酉,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,3438798990281461100,2025-06-18 22:51:49.231098+08:00
18,2025-06-23 11:49:28.472190+08:00,戊午,戊寅,癸酉,癸丑,丁酉,庚申,乙丑,壬寅,戊午,癸丑,己酉,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,12598113326324462520,2025-06-18 22:51:49.231098+08:00
19,2025-06-23 12:49:28.472190+08:00,戊午,戊寅,癸酉,癸丑,丁酉,庚申,乙丑,壬寅,乙酉,戊丑,己酉,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,12816161183050289636,2025-06-18 22:51:49.231098+08:00
