,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date
0,2023-11-01 08:00:00+08:00,140.615,146.887,139.604,141.412,7778,HSI,^HSI,4905063036851226794,2025-06-02 09:08:45.888329+08:00
1,2023-11-02 08:00:00+08:00,191.48,193.74,190.19,192.169,2773,HSI,^HSI,8970216060347961082,2025-06-02 09:08:45.888329+08:00
2,2023-11-03 08:00:00+08:00,137.42,137.693,135.259,137.261,7361,HSI,^HSI,16873691018537317325,2025-06-02 09:08:45.888329+08:00
3,2023-11-04 08:00:00+08:00,199.384,206.687,191.15,194.135,6266,HSI,^HSI,18085538921837684092,2025-06-02 09:08:45.888329+08:00
4,2023-11-05 08:00:00+08:00,150.227,151.568,140.696,150.529,4848,HSI,^HSI,1187229856673144954,2025-06-02 09:08:45.888329+08:00
5,2023-11-06 08:00:00+08:00,157.948,162.289,157.605,159.132,8670,HSI,^HSI,13314992656790420916,2025-06-02 09:08:45.888329+08:00
6,2023-11-07 08:00:00+08:00,110.691,116.549,105.836,111.35,6333,HSI,^HSI,2097404966291846527,2025-06-02 09:08:45.888329+08:00
7,2023-11-08 08:00:00+08:00,113.525,122.436,104.584,120.282,9947,HSI,^HSI,5158309848518040143,2025-06-02 09:08:45.888329+08:00
8,2023-11-09 08:00:00+08:00,119.878,128.628,109.901,120.386,1520,HSI,^HSI,734775025549423117,2025-06-02 09:08:45.888329+08:00
9,2023-11-10 08:00:00+08:00,173.746,182.528,173.347,180.024,2858,HSI,^HSI,6250840784800561134,2025-06-02 09:08:45.888329+08:00
10,2023-11-11 08:00:00+08:00,120.53,123.103,113.12,118.789,1669,HSI,^HSI,10391428611814229729,2025-06-02 09:08:45.888329+08:00
11,2023-11-12 08:00:00+08:00,171.243,176.768,164.169,173.298,6711,HSI,^HSI,13843623978704765242,2025-06-02 09:08:45.888329+08:00
12,2023-11-13 08:00:00+08:00,139.989,144.663,139.007,139.634,8812,HSI,^HSI,13237086628695887467,2025-06-02 09:08:45.888329+08:00
13,2023-11-14 08:00:00+08:00,137.772,145.156,129.626,135.074,1588,HSI,^HSI,17496567325570624067,2025-06-02 09:08:45.888329+08:00
14,2023-11-15 08:00:00+08:00,155.631,157.833,150.252,154.288,3579,HSI,^HSI,5806887478580886200,2025-06-02 09:08:45.888329+08:00
15,2023-11-16 08:00:00+08:00,132.805,136.202,123.287,134.885,6903,HSI,^HSI,3620017854003444936,2025-06-02 09:08:45.888329+08:00
16,2023-11-17 08:00:00+08:00,143.477,150.301,142.389,143.986,8885,HSI,^HSI,814007665563826934,2025-06-02 09:08:45.888329+08:00
17,2023-11-18 08:00:00+08:00,118.436,124.22,113.991,120.131,1179,HSI,^HSI,3583031536435437316,2025-06-02 09:08:45.888329+08:00
18,2023-11-19 08:00:00+08:00,180.901,190.852,178.937,179.582,3971,HSI,^HSI,14381669782942401341,2025-06-02 09:08:45.888329+08:00
19,2023-11-20 08:00:00+08:00,193.678,202.635,186.254,191.808,7788,HSI,^HSI,1801719257032691367,2025-06-02 09:08:45.888329+08:00
20,2023-11-21 08:00:00+08:00,154.468,160.362,150.973,152.185,4641,HSI,^HSI,4139402226271840200,2025-06-02 09:08:45.888329+08:00
21,2023-11-22 08:00:00+08:00,140.692,145.628,138.461,142.196,8685,HSI,^HSI,14145903792833779826,2025-06-02 09:08:45.888329+08:00
22,2023-11-23 08:00:00+08:00,199.585,199.635,190.439,197.545,3691,HSI,^HSI,1321328020989336242,2025-06-02 09:08:45.888329+08:00
23,2023-11-24 08:00:00+08:00,197.131,199.563,189.127,193.405,4475,HSI,^HSI,9880195926714534656,2025-06-02 09:08:45.888329+08:00
24,2023-11-25 08:00:00+08:00,116.526,123.561,112.308,113.944,4485,HSI,^HSI,7649613896653735753,2025-06-02 09:08:45.888329+08:00
25,2023-11-26 08:00:00+08:00,140.139,140.403,138.312,139.29,8334,HSI,^HSI,2016492562862668816,2025-06-02 09:08:45.888329+08:00
26,2023-11-27 08:00:00+08:00,193.395,198.622,186.047,194.748,3501,HSI,^HSI,2173677310371705297,2025-06-02 09:08:45.888329+08:00
27,2023-11-28 08:00:00+08:00,171.562,178.298,170.819,172.651,5641,HSI,^HSI,9842279538328219995,2025-06-02 09:08:45.888329+08:00
28,2023-11-29 08:00:00+08:00,193.966,196.898,193.805,196.057,6027,HSI,^HSI,14133600219601714020,2025-06-02 09:08:45.888329+08:00
29,2023-11-30 08:00:00+08:00,150.902,158.765,142.668,153.153,4360,HSI,^HSI,7459259218276671755,2025-06-02 09:08:45.888329+08:00
30,2023-12-01 08:00:00+08:00,129.197,138.596,127.216,133.29,5250,HSI,^HSI,17539641834392754212,2025-06-02 09:08:45.888329+08:00
31,2023-12-02 08:00:00+08:00,125.672,128.451,120.567,126.12,8757,HSI,^HSI,5789748968225289504,2025-06-02 09:08:45.888329+08:00
32,2023-12-03 08:00:00+08:00,122.521,130.242,117.42,123.065,5339,HSI,^HSI,14497980286468458292,2025-06-02 09:08:45.888329+08:00
33,2023-12-04 08:00:00+08:00,154.287,157.043,151.216,153.839,1255,HSI,^HSI,5475766676883178402,2025-06-02 09:08:45.888329+08:00
34,2023-12-05 08:00:00+08:00,138.875,145.973,135.976,138.817,9514,HSI,^HSI,12932959740832479152,2025-06-02 09:08:45.888329+08:00
35,2023-12-06 08:00:00+08:00,168.259,176.216,161.843,167.76,6602,HSI,^HSI,10096023644559952536,2025-06-02 09:08:45.888329+08:00
36,2023-12-07 08:00:00+08:00,102.305,107.356,96.8197,106.246,9275,HSI,^HSI,15007192385624341064,2025-06-02 09:08:45.888329+08:00
37,2023-12-08 08:00:00+08:00,185.466,193.212,182.718,189.145,9005,HSI,^HSI,7921178866863428933,2025-06-02 09:08:45.888329+08:00
38,2023-12-09 08:00:00+08:00,194.031,195.564,191.524,194.158,6927,HSI,^HSI,17871543297354783745,2025-06-02 09:08:45.888329+08:00
39,2023-12-10 08:00:00+08:00,172.107,175.1,169.894,175.086,4384,HSI,^HSI,1099548035493958738,2025-06-02 09:08:45.888329+08:00
