,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
0,6,11,7,0,0,3,7,0,8,11,10,5,2,11,10,1,1,8,3,9,5,0,0,6,2,1,6,9,9,10,9,1,3,11,10,2
1,6,11,7,0,0,3,7,0,8,11,10,5,2,11,10,1,1,8,3,9,5,0,0,6,2,1,6,9,9,10,9,1,3,11,10,2
2,1,0,11,0,0,3,6,11,0,11,10,5,4,1,11,1,1,8,8,0,9,0,0,6,7,9,1,9,9,10,4,11,1,11,10,2
3,1,0,11,0,0,3,6,11,0,11,10,5,4,1,11,1,1,8,8,0,9,0,0,6,7,9,1,9,9,10,4,11,1,11,10,2
4,7,0,10,0,0,3,1,11,4,11,10,5,7,1,7,1,1,8,9,0,2,0,0,6,0,9,3,9,9,10,0,11,6,11,10,2
5,7,0,10,0,0,3,1,11,4,11,10,5,7,1,7,1,1,8,9,0,2,0,0,6,0,9,3,9,9,10,0,11,6,11,10,2
6,3,0,4,0,0,3,3,11,10,11,10,5,1,1,6,1,1,8,6,0,8,0,0,6,4,9,5,9,9,10,7,11,7,11,10,2
7,3,0,4,0,0,3,3,11,10,11,10,5,1,1,6,1,1,8,6,0,8,0,0,6,4,9,5,9,9,10,7,11,7,11,10,2
8,6,10,7,0,0,3,7,4,8,11,10,5,2,7,10,1,1,8,3,2,5,0,0,6,2,3,6,9,9,10,9,6,3,11,10,2
9,6,10,7,0,0,3,7,4,8,11,10,5,2,7,10,1,1,8,3,2,5,0,0,6,2,3,6,9,9,10,9,6,3,11,10,2
10,1,8,11,0,0,3,6,7,0,11,10,5,4,3,11,1,1,8,8,4,9,0,0,6,7,2,1,9,9,10,4,10,1,11,10,2
11,1,8,11,0,0,3,6,7,0,11,10,5,4,3,11,1,1,8,8,4,9,0,0,6,7,2,1,9,9,10,4,10,1,11,10,2
12,7,8,10,0,0,3,1,7,4,11,10,5,7,3,7,1,1,8,9,4,2,0,0,6,0,2,3,9,9,10,0,10,6,11,10,2
13,7,8,10,0,0,3,1,7,4,11,10,5,7,3,7,1,1,8,9,4,2,0,0,6,0,2,3,9,9,10,0,10,6,11,10,2
14,3,8,4,0,0,3,3,7,10,11,10,5,1,3,6,1,1,8,6,4,8,0,0,6,4,2,5,9,9,10,7,10,7,11,10,2
15,3,8,4,0,0,3,3,7,10,11,10,5,1,3,6,1,1,8,6,4,8,0,0,6,4,2,5,9,9,10,7,10,7,11,10,2
16,6,4,7,0,0,3,7,10,8,11,10,5,2,6,10,1,1,8,3,8,5,0,0,6,2,5,6,9,9,10,9,7,3,11,10,2
17,6,4,7,0,0,3,7,10,8,11,10,5,2,6,10,1,1,8,3,8,5,0,0,6,2,5,6,9,9,10,9,7,3,11,10,2
18,1,2,11,0,0,3,6,6,0,11,10,5,4,5,11,1,1,8,8,10,9,0,0,6,7,8,1,9,9,10,4,4,1,11,10,2
19,1,2,11,0,0,3,6,6,0,11,10,5,4,5,11,1,1,8,8,10,9,0,0,6,7,8,1,9,9,10,4,4,1,11,10,2
20,7,2,10,0,0,3,1,6,4,11,10,5,7,5,7,1,1,8,9,10,2,0,0,6,0,8,3,9,9,10,0,4,6,11,10,2
21,7,2,10,0,0,3,1,6,4,11,10,5,7,5,7,1,1,8,9,10,2,0,0,6,0,8,3,9,9,10,0,4,6,11,10,2
22,3,2,4,0,0,3,3,6,10,11,10,5,1,5,6,1,1,8,6,10,8,0,0,6,4,8,5,9,9,10,7,4,7,11,10,2
