,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
0,0,8,3,5,8,4,10,7,5,3,7,10,1,3,8,2,3,6,0,4,6,7,4,8,8,2,10,4,2,5,10,10,2,8,10,7
1,0,2,6,2,5,6,10,6,2,6,3,2,1,5,4,5,2,4,0,10,3,10,7,3,8,8,7,8,4,7,10,4,5,4,8,5
2,0,3,6,2,5,6,10,5,2,6,3,2,1,8,4,5,2,4,0,6,3,10,7,3,8,10,7,8,4,7,10,2,5,4,8,5
3,0,1,6,2,5,6,10,9,2,6,3,2,1,0,4,5,2,4,0,1,3,10,7,3,8,11,7,8,4,7,10,9,5,4,8,5
4,0,6,6,2,5,6,10,2,2,6,3,2,1,4,4,5,2,4,0,3,3,10,7,3,8,7,7,8,4,7,10,5,5,4,8,5
5,0,7,6,2,5,6,10,8,2,6,3,2,1,10,4,5,2,4,0,5,3,10,7,3,8,6,7,8,4,7,10,3,5,4,8,5
6,0,11,6,2,5,6,10,0,2,6,3,2,1,11,4,5,2,4,0,9,3,10,7,3,8,1,7,8,4,7,10,1,5,4,8,5
7,0,0,6,2,5,6,10,11,2,6,3,2,1,1,4,5,2,4,0,0,3,10,7,3,8,9,7,8,4,7,10,11,5,4,8,5
8,0,8,6,2,5,6,10,7,2,6,3,2,1,3,4,5,2,4,0,4,3,10,7,3,8,2,7,8,4,7,10,10,5,4,8,5
9,0,2,6,2,5,6,10,6,2,6,3,2,1,5,4,5,2,4,0,10,3,10,7,3,8,8,7,8,4,7,10,4,5,4,8,5
10,0,9,6,2,5,6,10,1,2,6,3,2,1,9,4,5,2,4,0,11,3,10,7,3,8,0,7,8,4,7,10,0,5,4,8,5
11,0,5,6,2,5,6,10,3,2,6,3,2,1,2,4,5,2,4,0,7,3,10,7,3,8,4,7,8,4,7,10,8,5,4,8,5
12,0,6,6,3,5,10,10,2,2,5,3,4,1,4,4,8,2,7,0,3,3,6,7,2,8,7,7,10,4,3,10,5,5,2,8,6
13,0,7,6,3,5,10,10,8,2,5,3,4,1,10,4,8,2,7,0,5,3,6,7,2,8,6,7,10,4,3,10,3,5,2,8,6
14,0,11,6,3,5,10,10,0,2,5,3,4,1,11,4,8,2,7,0,9,3,6,7,2,8,1,7,10,4,3,10,1,5,2,8,6
15,0,10,6,3,5,10,10,4,2,5,3,4,1,7,4,8,2,7,0,2,3,6,7,2,8,3,7,10,4,3,10,6,5,2,8,6
16,0,4,6,3,5,10,10,10,2,5,3,4,1,6,4,8,2,7,0,8,3,6,7,2,8,5,7,10,4,3,10,7,5,2,8,6
17,0,2,6,3,5,10,10,6,2,5,3,4,1,5,4,8,2,7,0,10,3,6,7,2,8,8,7,10,4,3,10,4,5,2,8,6
18,0,9,6,3,5,10,10,1,2,5,3,4,1,9,4,8,2,7,0,11,3,6,7,2,8,0,7,10,4,3,10,0,5,2,8,6
19,0,5,6,3,5,10,10,3,2,5,3,4,1,2,4,8,2,7,0,7,3,6,7,2,8,4,7,10,4,3,10,8,5,2,8,6
20,0,3,6,3,5,10,10,5,2,5,3,4,1,8,4,8,2,7,0,6,3,6,7,2,8,10,7,10,4,3,10,2,5,2,8,6
21,0,1,6,3,5,10,10,9,2,5,3,4,1,0,4,8,2,7,0,1,3,6,7,2,8,11,7,10,4,3,10,9,5,2,8,6
22,0,11,6,9,5,7,10,0,2,1,3,8,1,11,4,9,2,10,0,9,3,11,7,5,8,1,7,0,4,6,10,1,5,0,8,3
23,0,10,6,9,5,7,10,4,2,1,3,8,1,7,4,9,2,10,0,2,3,11,7,5,8,3,7,0,4,6,10,6,5,0,8,3
24,0,4,6,9,5,7,10,10,2,1,3,8,1,6,4,9,2,10,0,8,3,11,7,5,8,5,7,0,4,6,10,7,5,0,8,3
25,0,0,6,9,5,7,10,11,2,1,3,8,1,1,4,9,2,10,0,0,3,11,7,5,8,9,7,0,4,6,10,11,5,0,8,3
26,0,8,6,9,5,7,10,7,2,1,3,8,1,3,4,9,2,10,0,4,3,11,7,5,8,2,7,0,4,6,10,10,5,0,8,3
27,0,5,6,9,5,7,10,3,2,1,3,8,1,2,4,9,2,10,0,7,3,11,7,5,8,4,7,0,4,6,10,8,5,0,8,3
28,0,3,6,9,5,7,10,5,2,1,3,8,1,8,4,9,2,10,0,6,3,11,7,5,8,10,7,0,4,6,10,2,5,0,8,3
29,0,1,6,9,5,7,10,9,2,1,3,8,1,0,4,9,2,10,0,1,3,11,7,5,8,11,7,0,4,6,10,9,5,0,8,3
30,0,6,6,9,5,7,10,2,2,1,3,8,1,4,4,9,2,10,0,3,3,11,7,5,8,7,7,0,4,6,10,5,5,0,8,3
31,0,7,6,9,5,7,10,8,2,1,3,8,1,10,4,9,2,10,0,5,3,11,7,5,8,6,7,0,4,6,10,3,5,0,8,3
32,0,4,6,9,5,7,10,10,2,1,3,8,1,6,4,9,2,10,0,8,3,11,7,5,8,5,7,0,4,6,10,7,5,0,8,3
33,0,0,6,9,5,7,10,11,2,1,3,8,1,1,4,9,2,10,0,0,3,11,7,5,8,9,7,0,4,6,10,11,5,0,8,3
34,0,8,6,1,5,4,10,7,2,9,3,10,1,3,4,0,2,6,0,4,3,1,7,8,8,2,7,11,4,5,10,10,5,9,8,7
35,0,2,6,1,5,4,10,6,2,9,3,10,1,5,4,0,2,6,0,10,3,1,7,8,8,8,7,11,4,5,10,4,5,9,8,7
36,0,9,6,1,5,4,10,1,2,9,3,10,1,9,4,0,2,6,0,11,3,1,7,8,8,0,7,11,4,5,10,0,5,9,8,7
37,0,1,6,1,5,4,10,9,2,9,3,10,1,0,4,0,2,6,0,1,3,1,7,8,8,11,7,11,4,5,10,9,5,9,8,7
38,0,6,6,1,5,4,10,2,2,9,3,10,1,4,4,0,2,6,0,3,3,1,7,8,8,7,7,11,4,5,10,5,5,9,8,7
39,0,7,6,1,5,4,10,8,2,9,3,10,1,10,4,0,2,6,0,5,3,1,7,8,8,6,7,11,4,5,10,3,5,9,8,7
40,0,11,6,1,5,4,10,0,2,9,3,10,1,11,4,0,2,6,0,9,3,1,7,8,8,1,7,11,4,5,10,1,5,9,8,7
41,0,10,6,1,5,4,10,4,2,9,3,10,1,7,4,0,2,6,0,2,3,1,7,8,8,3,7,11,4,5,10,6,5,9,8,7
42,0,8,6,1,5,4,10,7,2,9,3,10,1,3,4,0,2,6,0,4,3,1,7,8,8,2,7,11,4,5,10,10,5,9,8,7
43,0,2,6,1,5,4,10,6,2,9,3,10,1,5,4,0,2,6,0,10,3,1,7,8,8,8,7,11,4,5,10,4,5,9,8,7
44,0,9,6,1,5,4,10,1,2,9,3,10,1,9,4,0,2,6,0,11,3,1,7,8,8,0,7,11,4,5,10,0,5,9,8,7
45,0,5,6,1,5,4,10,3,2,9,3,10,1,2,4,0,2,6,0,7,3,1,7,8,8,4,7,11,4,5,10,8,5,9,8,7
46,0,3,6,5,5,11,10,5,2,3,3,0,1,8,4,2,2,11,0,6,3,7,7,9,8,10,7,4,4,1,10,2,5,8,8,1
47,0,7,6,5,5,11,10,8,2,3,3,0,1,10,4,2,2,11,0,5,3,7,7,9,8,6,7,4,4,1,10,3,5,8,8,1
48,0,11,6,5,5,11,10,0,2,3,3,0,1,11,4,2,2,11,0,9,3,7,7,9,8,1,7,4,4,1,10,1,5,8,8,1
49,0,10,6,5,5,11,10,4,2,3,3,0,1,7,4,2,2,11,0,2,3,7,7,9,8,3,7,4,4,1,10,6,5,8,8,1
