,time,date,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
186,1771549116656661000,1771549116656661000,0,11,6,8,2,1,10,0,2,7,6,9,1,11,4,3,5,0,0,9,3,4,10,1,8,1,7,2,8,11,10,1,5,10,4,9
187,1771808316656661000,1771808316656661000,0,0,6,8,2,1,10,11,2,7,6,9,1,1,4,3,5,0,0,0,3,4,10,1,8,9,7,2,8,11,10,11,5,10,4,9
188,1771894716656661000,1771894716656661000,0,8,6,8,2,1,10,7,2,7,6,9,1,3,4,3,5,0,0,4,3,4,10,1,8,2,7,2,8,11,10,10,5,10,4,9
189,1771981116656661000,1771981116656661000,0,2,6,8,2,1,10,6,2,7,6,9,1,5,4,3,5,0,0,10,3,4,10,1,8,8,7,2,8,11,10,4,5,10,4,9
190,1772067516656661000,1772067516656661000,0,9,6,8,2,1,10,1,2,7,6,9,1,9,4,3,5,0,0,11,3,4,10,1,8,0,7,2,8,11,10,0,5,10,4,9
191,1772153916656661000,1772153916656661000,0,5,6,8,2,1,10,3,2,7,6,9,1,2,4,3,5,0,0,7,3,4,10,1,8,4,7,2,8,11,10,8,5,10,4,9
192,1772413116656661000,1772413116656661000,0,6,6,8,2,1,10,2,2,7,6,9,1,4,4,3,5,0,0,3,3,4,10,1,8,7,7,2,8,11,10,5,5,10,4,9
193,1772499516656661000,1772499516656661000,0,7,6,8,2,1,10,8,2,7,6,9,1,10,4,3,5,0,0,5,3,4,10,1,8,6,7,2,8,11,10,3,5,10,4,9
194,1772585916656661000,1772585916656661000,0,11,6,8,2,1,10,0,2,7,6,9,1,11,4,3,5,0,0,9,3,4,10,1,8,1,7,2,8,11,10,1,5,10,4,9
195,1772672316656661000,1772672316656661000,0,10,6,8,2,1,10,4,2,7,6,9,1,7,4,3,5,0,0,2,3,4,10,1,8,3,7,2,8,11,10,6,5,10,4,9
196,1772758716656661000,1772758716656661000,0,4,6,4,2,5,10,10,2,10,6,3,1,6,4,6,5,2,0,8,3,8,10,7,8,5,7,5,8,4,10,7,5,7,4,8
197,1773017916656661000,1773017916656661000,0,2,6,4,2,5,10,6,2,10,6,3,1,5,4,6,5,2,0,10,3,8,10,7,8,8,7,5,8,4,10,4,5,7,4,8
198,1773104316656661000,1773104316656661000,0,9,6,4,2,5,10,1,2,10,6,3,1,9,4,6,5,2,0,11,3,8,10,7,8,0,7,5,8,4,10,0,5,7,4,8
199,1773190716656661000,1773190716656661000,0,5,6,4,2,5,10,3,2,10,6,3,1,2,4,6,5,2,0,7,3,8,10,7,8,4,7,5,8,4,10,8,5,7,4,8
200,1773277116656661000,1773277116656661000,0,3,6,4,2,5,10,5,2,10,6,3,1,8,4,6,5,2,0,6,3,8,10,7,8,10,7,5,8,4,10,2,5,7,4,8
201,1773363516656661000,1773363516656661000,0,1,6,4,2,5,10,9,2,10,6,3,1,0,4,6,5,2,0,1,3,8,10,7,8,11,7,5,8,4,10,9,5,7,4,8
202,1773622716656661000,1773622716656661000,0,11,6,4,2,5,10,0,2,10,6,3,1,11,4,6,5,2,0,9,3,8,10,7,8,1,7,5,8,4,10,1,5,7,4,8
203,1773709116656661000,1773709116656661000,0,10,6,4,2,5,10,4,2,10,6,3,1,7,4,6,5,2,0,2,3,8,10,7,8,3,7,5,8,4,10,6,5,7,4,8
204,1773795516656661000,1773795516656661000,0,4,6,4,2,5,10,10,2,10,6,3,1,6,4,6,5,2,0,8,3,8,10,7,8,5,7,5,8,4,10,7,5,7,4,8
205,1773881916656661000,1773881916656661000,0,0,6,4,2,5,10,11,2,10,6,3,1,1,4,6,5,2,0,0,3,8,10,7,8,9,7,5,8,4,10,11,5,7,4,8
206,1773968316656661000,1773968316656661000,0,8,6,4,2,5,10,7,2,10,6,3,1,3,4,6,5,2,0,4,3,8,10,7,8,2,7,5,8,4,10,10,5,7,4,8
207,1774227516656661000,1774227516656661000,0,5,6,2,2,6,10,3,2,6,6,2,1,2,4,5,5,4,0,7,3,10,10,3,8,4,7,8,8,7,10,8,5,4,4,5
208,1774313916656661000,1774313916656661000,0,3,6,2,2,6,10,5,2,6,6,2,1,8,4,5,5,4,0,6,3,10,10,3,8,10,7,8,8,7,10,2,5,4,4,5
209,1774400316656661000,1774400316656661000,0,1,6,2,2,6,10,9,2,6,6,2,1,0,4,5,5,4,0,1,3,10,10,3,8,11,7,8,8,7,10,9,5,4,4,5
210,1774486716656661000,1774486716656661000,0,6,6,2,2,6,10,2,2,6,6,2,1,4,4,5,5,4,0,3,3,10,10,3,8,7,7,8,8,7,10,5,5,4,4,5
211,1774573116656661000,1774573116656661000,0,7,6,2,2,6,10,8,2,6,6,2,1,10,4,5,5,4,0,5,3,10,10,3,8,6,7,8,8,7,10,3,5,4,4,5
212,1774832316656661000,1774832316656661000,0,4,6,2,2,6,10,10,2,6,6,2,1,6,4,5,5,4,0,8,3,10,10,3,8,5,7,8,8,7,10,7,5,4,4,5
213,1774918716656661000,1774918716656661000,0,0,6,2,2,6,10,11,2,6,6,2,1,1,4,5,5,4,0,0,3,10,10,3,8,9,7,8,8,7,10,11,5,4,4,5
214,1775005116656661000,1775005116656661000,0,8,6,2,2,6,10,7,2,6,6,2,1,3,4,5,5,4,0,4,3,10,10,3,8,2,7,8,8,7,10,10,5,4,4,5
215,1775091516656661000,1775091516656661000,0,2,6,2,2,6,10,6,2,6,6,2,1,5,4,5,5,4,0,10,3,10,10,3,8,8,7,8,8,7,10,4,5,4,4,5
216,1775177916656661000,1775177916656661000,0,9,6,2,2,6,10,1,2,6,6,2,1,9,4,5,5,4,0,11,3,10,10,3,8,0,7,8,8,7,10,0,5,4,4,5
217,1775437116656661000,1775437116656661000,0,1,6,0,2,3,10,9,2,11,6,5,1,0,4,1,5,8,0,1,3,0,10,6,8,11,7,9,8,10,10,9,5,11,4,2
218,1775523516656661000,1775523516656661000,0,6,6,0,2,3,10,2,2,11,6,5,1,4,4,1,5,8,0,3,3,0,10,6,8,7,7,9,8,10,10,5,5,11,4,2
219,1775609916656661000,1775609916656661000,0,7,6,0,2,3,10,8,2,11,6,5,1,10,4,1,5,8,0,5,3,0,10,6,8,6,7,9,8,10,10,3,5,11,4,2
220,1775696316656661000,1775696316656661000,0,11,6,0,2,3,10,0,2,11,6,5,1,11,4,1,5,8,0,9,3,0,10,6,8,1,7,9,8,10,10,1,5,11,4,2
221,1775782716656661000,1775782716656661000,0,10,6,0,2,3,10,4,2,11,6,5,1,7,4,1,5,8,0,2,3,0,10,6,8,3,7,9,8,10,10,6,5,11,4,2
222,1776041916656661000,1776041916656661000,0,8,6,0,2,3,10,7,2,11,6,5,1,3,4,1,5,8,0,4,3,0,10,6,8,2,7,9,8,10,10,10,5,11,4,2
223,1776128316656661000,1776128316656661000,0,2,6,0,2,3,10,6,2,11,6,5,1,5,4,1,5,8,0,10,3,0,10,6,8,8,7,9,8,10,10,4,5,11,4,2
224,1776214716656661000,1776214716656661000,0,9,6,0,2,3,10,1,2,11,6,5,1,9,4,1,5,8,0,11,3,0,10,6,8,0,7,9,8,10,10,0,5,11,4,2
225,1776301116656661000,1776301116656661000,0,5,6,0,2,3,10,3,2,11,6,5,1,2,4,1,5,8,0,7,3,0,10,6,8,4,7,9,8,10,10,8,5,11,4,2
226,1776387516656661000,1776387516656661000,0,3,6,0,2,3,10,5,2,11,6,5,1,8,4,1,5,8,0,6,3,0,10,6,8,10,7,9,8,10,10,2,5,11,4,2
227,1776646716656661000,1776646716656661000,0,7,6,0,2,3,10,8,2,11,6,5,1,10,4,1,5,8,0,5,3,0,10,6,8,6,7,9,8,10,10,3,5,11,4,2
228,1776733116656661000,1776733116656661000,0,11,6,9,2,7,10,0,2,1,6,8,1,11,4,9,5,10,0,9,3,11,10,5,8,1,7,0,8,6,10,1,5,0,4,3
229,1776819516656661000,1776819516656661000,0,10,6,9,2,7,10,4,2,1,6,8,1,7,4,9,5,10,0,2,3,11,10,5,8,3,7,0,8,6,10,6,5,0,4,3
230,1776905916656661000,1776905916656661000,0,4,6,9,2,7,10,10,2,1,6,8,1,6,4,9,5,10,0,8,3,11,10,5,8,5,7,0,8,6,10,7,5,0,4,3
231,1776992316656661000,1776992316656661000,0,0,6,9,2,7,10,11,2,1,6,8,1,1,4,9,5,10,0,0,3,11,10,5,8,9,7,0,8,6,10,11,5,0,4,3
232,1777251516656661000,1777251516656661000,0,9,6,9,2,7,10,1,2,1,6,8,1,9,4,9,5,10,0,11,3,11,10,5,8,0,7,0,8,6,10,0,5,0,4,3
233,1777337916656661000,1777337916656661000,0,5,6,9,2,7,10,3,2,1,6,8,1,2,4,9,5,10,0,7,3,11,10,5,8,4,7,0,8,6,10,8,5,0,4,3
234,1777424316656661000,1777424316656661000,0,3,6,9,2,7,10,5,2,1,6,8,1,8,4,9,5,10,0,6,3,11,10,5,8,10,7,0,8,6,10,2,5,0,4,3
235,1777510716656661000,1777510716656661000,0,1,6,9,2,7,10,9,2,1,6,8,1,0,4,9,5,10,0,1,3,11,10,5,8,11,7,0,8,6,10,9,5,0,4,3
236,1777597116656661000,1777597116656661000,0,6,6,9,2,7,10,2,2,1,6,8,1,4,4,9,5,10,0,3,3,11,10,5,8,7,7,0,8,6,10,5,5,0,4,3
237,1777856316656661000,1777856316656661000,0,10,6,9,2,7,10,4,2,1,6,8,1,7,4,9,5,10,0,2,3,11,10,5,8,3,7,0,8,6,10,6,5,0,4,3
238,1777942716656661000,1777942716656661000,0,4,6,9,2,7,10,10,2,1,6,8,1,6,4,9,5,10,0,8,3,11,10,5,8,5,7,0,8,6,10,7,5,0,4,3
239,1778029116656661000,1778029116656661000,0,0,6,8,2,1,10,11,2,7,6,9,1,1,4,3,5,0,0,0,3,4,10,1,8,9,7,2,8,11,10,11,5,10,4,9
240,1778115516656661000,1778115516656661000,0,8,6,8,2,1,10,7,2,7,6,9,1,3,4,3,5,0,0,4,3,4,10,1,8,2,7,2,8,11,10,10,5,10,4,9
241,1778201916656661000,1778201916656661000,0,2,6,8,2,1,10,6,2,7,6,9,1,5,4,3,5,0,0,10,3,4,10,1,8,8,7,2,8,11,10,4,5,10,4,9
242,1778461116656661000,1778461116656661000,0,3,6,8,2,1,10,5,2,7,6,9,1,8,4,3,5,0,0,6,3,4,10,1,8,10,7,2,8,11,10,2,5,10,4,9
243,1778547516656661000,1778547516656661000,0,1,6,8,2,1,10,9,2,7,6,9,1,0,4,3,5,0,0,1,3,4,10,1,8,11,7,2,8,11,10,9,5,10,4,9
244,1778633916656661000,1778633916656661000,0,6,6,8,2,1,10,2,2,7,6,9,1,4,4,3,5,0,0,3,3,4,10,1,8,7,7,2,8,11,10,5,5,10,4,9
245,1778720316656661000,1778720316656661000,0,7,6,8,2,1,10,8,2,7,6,9,1,10,4,3,5,0,0,5,3,4,10,1,8,6,7,2,8,11,10,3,5,10,4,9
246,1778806716656661000,1778806716656661000,0,11,6,8,2,1,10,0,2,7,6,9,1,11,4,3,5,0,0,9,3,4,10,1,8,1,7,2,8,11,10,1,5,10,4,9
247,1779065916656661000,1779065916656661000,0,0,6,8,2,1,10,11,2,7,6,9,1,1,4,3,5,0,0,0,3,4,10,1,8,9,7,2,8,11,10,11,5,10,4,9
248,1779152316656661000,1779152316656661000,0,8,6,8,2,1,10,7,2,7,6,9,1,3,4,3,5,0,0,4,3,4,10,1,8,2,7,2,8,11,10,10,5,10,4,9
249,1779238716656661000,1779238716656661000,0,2,6,8,2,1,10,6,2,7,6,9,1,5,4,3,5,0,0,10,3,4,10,1,8,8,7,2,8,11,10,4,5,10,4,9
250,1779325116656661000,1779325116656661000,0,9,6,8,2,1,10,1,2,7,6,9,1,9,4,3,5,0,0,11,3,4,10,1,8,0,7,2,8,11,10,0,5,10,4,9
251,1779411516656661000,1779411516656661000,0,5,6,5,2,11,10,3,2,3,6,0,1,2,4,2,5,11,0,7,3,7,10,9,8,4,7,4,8,1,10,8,5,8,4,1
252,1779670716656661000,1779670716656661000,0,6,6,5,2,11,10,2,2,3,6,0,1,4,4,2,5,11,0,3,3,7,10,9,8,7,7,4,8,1,10,5,5,8,4,1
253,1779757116656661000,1779757116656661000,0,7,6,5,2,11,10,8,2,3,6,0,1,10,4,2,5,11,0,5,3,7,10,9,8,6,7,4,8,1,10,3,5,8,4,1
254,1779843516656661000,1779843516656661000,0,11,6,5,2,11,10,0,2,3,6,0,1,11,4,2,5,11,0,9,3,7,10,9,8,1,7,4,8,1,10,1,5,8,4,1
255,1779929916656661000,1779929916656661000,0,10,6,5,2,11,10,4,2,3,6,0,1,7,4,2,5,11,0,2,3,7,10,9,8,3,7,4,8,1,10,6,5,8,4,1
256,1780016316656661000,1780016316656661000,0,4,6,5,2,11,10,10,2,3,6,0,1,6,4,2,5,11,0,8,3,7,10,9,8,5,7,4,8,1,10,7,5,8,4,1
257,1780275516656661000,1780275516656661000,0,2,6,5,2,11,10,6,2,3,6,0,1,5,4,2,5,11,0,10,3,7,10,9,8,8,7,4,8,1,10,4,5,8,4,1
258,1780361916656661000,1780361916656661000,0,9,6,5,2,11,10,1,2,3,6,0,1,9,4,2,5,11,0,11,3,7,10,9,8,0,7,4,8,1,10,0,5,8,4,1
259,1780448316656661000,1780448316656661000,0,5,6,5,2,11,10,3,2,3,6,0,1,2,4,2,5,11,0,7,3,7,10,9,8,4,7,4,8,1,10,8,5,8,4,1
260,1780534716656661000,1780534716656661000,0,3,6,5,2,11,10,5,2,3,6,0,1,8,4,2,5,11,0,6,3,7,10,9,8,10,7,4,8,1,10,2,5,8,4,1
261,1780621116656661000,1780621116656661000,0,1,6,5,2,11,10,9,2,3,6,0,1,0,4,2,5,11,0,1,3,7,10,9,8,11,7,4,8,1,10,9,5,8,4,1
262,1780880316656661000,1780880316656661000,0,11,3,2,3,11,10,0,5,6,5,0,1,11,8,5,8,11,0,9,6,10,6,9,8,1,10,8,10,1,10,1,2,4,2,1
263,1780966716656661000,1780966716656661000,0,10,3,2,3,11,10,4,5,6,5,0,1,7,8,5,8,11,0,2,6,10,6,9,8,3,10,8,10,1,10,6,2,4,2,1
264,1781053116656661000,1781053116656661000,0,4,3,2,3,11,10,10,5,6,5,0,1,6,8,5,8,11,0,8,6,10,6,9,8,5,10,8,10,1,10,7,2,4,2,1
265,1781139516656661000,1781139516656661000,0,0,3,2,3,11,10,11,5,6,5,0,1,1,8,5,8,11,0,0,6,10,6,9,8,9,10,8,10,1,10,11,2,4,2,1
266,1781225916656661000,1781225916656661000,0,8,3,2,3,11,10,7,5,6,5,0,1,3,8,5,8,11,0,4,6,10,6,9,8,2,10,8,10,1,10,10,2,4,2,1
267,1781485116656661000,1781485116656661000,0,5,3,2,3,11,10,3,5,6,5,0,1,2,8,5,8,11,0,7,6,10,6,9,8,4,10,8,10,1,10,8,2,4,2,1
268,1781571516656661000,1781571516656661000,0,3,3,2,3,11,10,5,5,6,5,0,1,8,8,5,8,11,0,6,6,10,6,9,8,10,10,8,10,1,10,2,2,4,2,1
269,1781657916656661000,1781657916656661000,0,1,3,2,3,11,10,9,5,6,5,0,1,0,8,5,8,11,0,1,6,10,6,9,8,11,10,8,10,1,10,9,2,4,2,1
270,1781744316656661000,1781744316656661000,0,6,3,2,3,11,10,2,5,6,5,0,1,4,8,5,8,11,0,3,6,10,6,9,8,7,10,8,10,1,10,5,2,4,2,1
271,1781830716656661000,1781830716656661000,0,7,3,2,3,11,10,8,5,6,5,0,1,10,8,5,8,11,0,5,6,10,6,9,8,6,10,8,10,1,10,3,2,4,2,1
272,1782089916656661000,1782089916656661000,0,4,3,3,3,0,10,10,5,5,5,11,1,6,8,8,8,1,0,8,6,6,6,0,8,5,10,10,10,9,10,7,2,2,2,11
273,1782176316656661000,1782176316656661000,0,0,3,3,3,0,10,11,5,5,5,11,1,1,8,8,8,1,0,0,6,6,6,0,8,9,10,10,10,9,10,11,2,2,2,11
274,1782262716656661000,1782262716656661000,0,8,3,3,3,0,10,7,5,5,5,11,1,3,8,8,8,1,0,4,6,6,6,0,8,2,10,10,10,9,10,10,2,2,2,11
275,1782349116656661000,1782349116656661000,0,2,3,3,3,0,10,6,5,5,5,11,1,5,8,8,8,1,0,10,6,6,6,0,8,8,10,10,10,9,10,4,2,2,2,11
276,1782435516656661000,1782435516656661000,0,9,3,3,3,0,10,1,5,5,5,11,1,9,8,8,8,1,0,11,6,6,6,0,8,0,10,10,10,9,10,0,2,2,2,11
277,1782694716656661000,1782694716656661000,0,1,3,3,3,0,10,9,5,5,5,11,1,0,8,8,8,1,0,1,6,6,6,0,8,11,10,10,10,9,10,9,2,2,2,11
278,1782781116656661000,1782781116656661000,0,6,3,3,3,0,10,2,5,5,5,11,1,4,8,8,8,1,0,3,6,6,6,0,8,7,10,10,10,9,10,5,2,2,2,11
279,1782867516656661000,1782867516656661000,0,7,3,3,3,0,10,8,5,5,5,11,1,10,8,8,8,1,0,5,6,6,6,0,8,6,10,10,10,9,10,3,2,2,2,11
280,1782953916656661000,1782953916656661000,0,11,3,3,3,0,10,0,5,5,5,11,1,11,8,8,8,1,0,9,6,6,6,0,8,1,10,10,10,9,10,1,2,2,2,11
281,1783040316656661000,1783040316656661000,0,10,3,3,3,0,10,4,5,5,5,11,1,7,8,8,8,1,0,2,6,6,6,0,8,3,10,10,10,9,10,6,2,2,2,11
282,1783299516656661000,1783299516656661000,0,8,3,3,3,0,10,7,5,5,5,11,1,3,8,8,8,1,0,4,6,6,6,0,8,2,10,10,10,9,10,10,2,2,2,11
283,1783385916656661000,1783385916656661000,0,2,3,3,3,0,10,6,5,5,5,11,1,5,8,8,8,1,0,10,6,6,6,0,8,8,10,10,10,9,10,4,2,2,2,11
284,1783472316656661000,1783472316656661000,0,9,3,9,3,10,10,1,5,1,5,4,1,9,8,9,8,7,0,11,6,11,6,2,8,0,10,0,10,3,10,0,2,0,2,6
285,1783558716656661000,1783558716656661000,0,5,3,9,3,10,10,3,5,1,5,4,1,2,8,9,8,7,0,7,6,11,6,2,8,4,10,0,10,3,10,8,2,0,2,6
286,1783645116656661000,1783645116656661000,0,3,3,9,3,10,10,5,5,1,5,4,1,8,8,9,8,7,0,6,6,11,6,2,8,10,10,0,10,3,10,2,2,0,2,6
287,1783904316656661000,1783904316656661000,0,7,3,9,3,10,10,8,5,1,5,4,1,10,8,9,8,7,0,5,6,11,6,2,8,6,10,0,10,3,10,3,2,0,2,6
288,1783990716656661000,1783990716656661000,0,11,3,9,3,10,10,0,5,1,5,4,1,11,8,9,8,7,0,9,6,11,6,2,8,1,10,0,10,3,10,1,2,0,2,6
289,1784077116656661000,1784077116656661000,0,10,3,9,3,10,10,4,5,1,5,4,1,7,8,9,8,7,0,2,6,11,6,2,8,3,10,0,10,3,10,6,2,0,2,6
290,1784163516656661000,1784163516656661000,0,4,3,9,3,10,10,10,5,1,5,4,1,6,8,9,8,7,0,8,6,11,6,2,8,5,10,0,10,3,10,7,2,0,2,6
291,1784249916656661000,1784249916656661000,0,0,3,9,3,10,10,11,5,1,5,4,1,1,8,9,8,7,0,0,6,11,6,2,8,9,10,0,10,3,10,11,2,0,2,6
292,1784509116656661000,1784509116656661000,0,9,3,9,3,10,10,1,5,1,5,4,1,9,8,9,8,7,0,11,6,11,6,2,8,0,10,0,10,3,10,0,2,0,2,6
293,1784595516656661000,1784595516656661000,0,5,3,9,3,10,10,3,5,1,5,4,1,2,8,9,8,7,0,7,6,11,6,2,8,4,10,0,10,3,10,8,2,0,2,6
294,1784681916656661000,1784681916656661000,0,3,3,9,3,10,10,5,5,1,5,4,1,8,8,9,8,7,0,6,6,11,6,2,8,10,10,0,10,3,10,2,2,0,2,6
295,1784768316656661000,1784768316656661000,0,1,3,1,3,8,10,9,5,9,5,7,1,0,8,0,8,3,0,1,6,1,6,4,8,11,10,11,10,2,10,9,2,9,2,10
296,1784854716656661000,1784854716656661000,0,6,3,1,3,8,10,2,5,9,5,7,1,4,8,0,8,3,0,3,6,1,6,4,8,7,10,11,10,2,10,5,2,9,2,10
297,1785113916656661000,1785113916656661000,0,10,3,1,3,8,10,4,5,9,5,7,1,7,8,0,8,3,0,2,6,1,6,4,8,3,10,11,10,2,10,6,2,9,2,10
298,1785200316656661000,1785200316656661000,0,4,3,1,3,8,10,10,5,9,5,7,1,6,8,0,8,3,0,8,6,1,6,4,8,5,10,11,10,2,10,7,2,9,2,10
299,1785286716656661000,1785286716656661000,0,0,3,1,3,8,10,11,5,9,5,7,1,1,8,0,8,3,0,0,6,1,6,4,8,9,10,11,10,2,10,11,2,9,2,10
300,1785373116656661000,1785373116656661000,0,8,3,1,3,8,10,7,5,9,5,7,1,3,8,0,8,3,0,4,6,1,6,4,8,2,10,11,10,2,10,10,2,9,2,10
301,1785459516656661000,1785459516656661000,0,2,3,1,3,8,10,6,5,9,5,7,1,5,8,0,8,3,0,10,6,1,6,4,8,8,10,11,10,2,10,4,2,9,2,10
302,1785718716656661000,1785718716656661000,0,3,3,1,3,8,10,5,5,9,5,7,1,8,8,0,8,3,0,6,6,1,6,4,8,10,10,11,10,2,10,2,2,9,2,10
303,1785805116656661000,1785805116656661000,0,1,3,1,3,8,10,9,5,9,5,7,1,0,8,0,8,3,0,1,6,1,6,4,8,11,10,11,10,2,10,9,2,9,2,10
304,1785891516656661000,1785891516656661000,0,6,3,1,3,8,10,2,5,9,5,7,1,4,8,0,8,3,0,3,6,1,6,4,8,7,10,11,10,2,10,5,2,9,2,10
305,1785977916656661000,1785977916656661000,0,7,3,1,3,8,10,8,5,9,5,7,1,10,8,0,8,3,0,5,6,1,6,4,8,6,10,11,10,2,10,3,2,9,2,10
306,1786064316656661000,1786064316656661000,0,11,3,1,3,8,10,0,5,9,5,7,1,11,8,0,8,3,0,9,6,1,6,4,8,1,10,11,10,2,10,1,2,9,2,10
307,1786323516656661000,1786323516656661000,0,0,3,5,3,4,10,11,5,3,5,10,1,1,8,2,8,6,0,0,6,7,6,8,8,9,10,4,10,5,10,11,2,8,2,7
308,1786409916656661000,1786409916656661000,0,8,3,5,3,4,10,7,5,3,5,10,1,3,8,2,8,6,0,4,6,7,6,8,8,2,10,4,10,5,10,10,2,8,2,7
309,1786496316656661000,1786496316656661000,0,2,3,5,3,4,10,6,5,3,5,10,1,5,8,2,8,6,0,10,6,7,6,8,8,8,10,4,10,5,10,4,2,8,2,7
310,1786582716656661000,1786582716656661000,0,9,3,5,3,4,10,1,5,3,5,10,1,9,8,2,8,6,0,11,6,7,6,8,8,0,10,4,10,5,10,0,2,8,2,7
311,1786669116656661000,1786669116656661000,0,5,3,5,3,4,10,3,5,3,5,10,1,2,8,2,8,6,0,7,6,7,6,8,8,4,10,4,10,5,10,8,2,8,2,7
312,1786928316656661000,1786928316656661000,0,6,3,5,3,4,10,2,5,3,5,10,1,4,8,2,8,6,0,3,6,7,6,8,8,7,10,4,10,5,10,5,2,8,2,7
313,1787014716656661000,1787014716656661000,0,7,3,5,3,4,10,8,5,3,5,10,1,10,8,2,8,6,0,5,6,7,6,8,8,6,10,4,10,5,10,3,2,8,2,7
314,1787101116656661000,1787101116656661000,0,11,3,5,3,4,10,0,5,3,5,10,1,11,8,2,8,6,0,9,6,7,6,8,8,1,10,4,10,5,10,1,2,8,2,7
315,1787187516656661000,1787187516656661000,0,10,3,5,3,4,10,4,5,3,5,10,1,7,8,2,8,6,0,2,6,7,6,8,8,3,10,4,10,5,10,6,2,8,2,7
316,1787273916656661000,1787273916656661000,0,4,3,5,3,4,10,10,5,3,5,10,1,6,8,2,8,6,0,8,6,7,6,8,8,5,10,4,10,5,10,7,2,8,2,7
317,1787533116656661000,1787533116656661000,0,2,3,6,3,2,10,6,5,2,5,6,1,5,8,4,8,5,0,10,6,3,6,10,8,8,10,7,10,8,10,4,2,5,2,4
318,1787619516656661000,1787619516656661000,0,9,3,6,3,2,10,1,5,2,5,6,1,9,8,4,8,5,0,11,6,3,6,10,8,0,10,7,10,8,10,0,2,5,2,4
319,1787705916656661000,1787705916656661000,0,5,3,6,3,2,10,3,5,2,5,6,1,2,8,4,8,5,0,7,6,3,6,10,8,4,10,7,10,8,10,8,2,5,2,4
320,1787792316656661000,1787792316656661000,0,3,3,6,3,2,10,5,5,2,5,6,1,8,8,4,8,5,0,6,6,3,6,10,8,10,10,7,10,8,10,2,2,5,2,4
321,1787878716656661000,1787878716656661000,0,1,3,6,3,2,10,9,5,2,5,6,1,0,8,4,8,5,0,1,6,3,6,10,8,11,10,7,10,8,10,9,2,5,2,4
322,1788137916656661000,1788137916656661000,0,11,3,6,3,2,10,0,5,2,5,6,1,11,8,4,8,5,0,9,6,3,6,10,8,1,10,7,10,8,10,1,2,5,2,4
323,1788224316656661000,1788224316656661000,0,10,3,6,3,2,10,4,5,2,5,6,1,7,8,4,8,5,0,2,6,3,6,10,8,3,10,7,10,8,10,6,2,5,2,4
324,1788310716656661000,1788310716656661000,0,4,3,6,3,2,10,10,5,2,5,6,1,6,8,4,8,5,0,8,6,3,6,10,8,5,10,7,10,8,10,7,2,5,2,4
325,1788397116656661000,1788397116656661000,0,0,3,6,3,2,10,11,5,2,5,6,1,1,8,4,8,5,0,0,6,3,6,10,8,9,10,7,10,8,10,11,2,5,2,4
326,1788483516656661000,1788483516656661000,0,8,3,6,3,2,10,7,5,2,5,6,1,3,8,4,8,5,0,4,6,3,6,10,8,2,10,7,10,8,10,10,2,5,2,4
327,1788742716656661000,1788742716656661000,0,5,3,6,3,2,10,3,5,2,5,6,1,2,8,4,8,5,0,7,6,3,6,10,8,4,10,7,10,8,10,8,2,5,2,4
328,1788829116656661000,1788829116656661000,0,3,3,3,3,0,10,5,5,5,5,11,1,8,8,8,8,1,0,6,6,6,6,0,8,10,10,10,10,9,10,2,2,2,2,11
329,1788915516656661000,1788915516656661000,0,1,3,3,3,0,10,9,5,5,5,11,1,0,8,8,8,1,0,1,6,6,6,0,8,11,10,10,10,9,10,9,2,2,2,11
330,1789001916656661000,1789001916656661000,0,6,3,3,3,0,10,2,5,5,5,11,1,4,8,8,8,1,0,3,6,6,6,0,8,7,10,10,10,9,10,5,2,2,2,11
331,1789088316656661000,1789088316656661000,0,7,3,3,3,0,10,8,5,5,5,11,1,10,8,8,8,1,0,5,6,6,6,0,8,6,10,10,10,9,10,3,2,2,2,11
332,1789347516656661000,1789347516656661000,0,4,3,3,3,0,10,10,5,5,5,11,1,6,8,8,8,1,0,8,6,6,6,0,8,5,10,10,10,9,10,7,2,2,2,11
333,1789433916656661000,1789433916656661000,0,0,3,3,3,0,10,11,5,5,5,11,1,1,8,8,8,1,0,0,6,6,6,0,8,9,10,10,10,9,10,11,2,2,2,11
334,1789520316656661000,1789520316656661000,0,8,3,3,3,0,10,7,5,5,5,11,1,3,8,8,8,1,0,4,6,6,6,0,8,2,10,10,10,9,10,10,2,2,2,11
335,1789606716656661000,1789606716656661000,0,2,3,3,3,0,10,6,5,5,5,11,1,5,8,8,8,1,0,10,6,6,6,0,8,8,10,10,10,9,10,4,2,2,2,11
