,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,year,month,day,hour,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
184,2019-02-04 09:00:00+08:00,27910,27950,27781,27881,5484677,HSI,^HSI,15521649553785604651,2025-06-02 19:59:50.452794+08:00,乙巳,壬申,丁卯,庚子,庚辰,戊戌,癸卯,乙酉,乙巳,壬酉,甲辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,2,4,9,0,1,False,False,False,False,False,False,35,6,乙,巳,0.587785,0.809017,0.5,-0.866025,壬,申,-0.951057,0.309017,-0.866025,-0.5,丁,卯,0.951057,-0.309017,1,6.12323e-17,庚,子,-0.587785,-0.809017,0,1,庚,辰,-0.587785,-0.809017,0.866025,-0.5,戊,戌,0.587785,-0.809017,-0.866025,0.5,癸,卯,-0.587785,0.809017,1,6.12323e-17,乙,酉,0.587785,0.809017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,臨官,病,胎,冠帶,墓庫,死,胎,死,臨官,養,衰,病,死,帝旺,長生,墓庫,冠帶,臨官,沐浴,胎,病,冠帶,墓庫,絕,帝旺,沐浴,絕,衰,養,長生,長生,臨官,死,養,衰,帝旺
185,2019-02-04 11:00:00+08:00,27881,27912,27826,27826,8678097,HSI,^HSI,4361098264604978419,2025-06-02 19:59:50.452794+08:00,丙午,丁亥,壬午,辛丑,丙寅,戊戌,癸卯,辛未,丙午,壬戌,乙巳,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,2,4,11,0,1,False,False,False,False,False,False,35,6,丙,午,0.951057,0.309017,1.22465e-16,-1,丁,亥,0.951057,-0.309017,-0.5,0.866025,壬,午,-0.951057,0.309017,1.22465e-16,-1,辛,丑,-0.951057,-0.309017,0.5,0.866025,丙,寅,0.951057,0.309017,0.866025,0.5,戊,戌,0.587785,-0.809017,-0.866025,0.5,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,未,-0.951057,-0.309017,-0.5,-0.866025,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,帝旺,絕,養,長生,墓庫,衰,絕,帝旺,冠帶,沐浴,衰,墓庫,病,沐浴,養,胎,冠帶,衰,長生,死,衰,帝旺,墓庫,養,臨官,胎,墓庫,死,養,冠帶,沐浴,病,墓庫,絕,衰,冠帶
186,2019-02-08 09:00:00+08:00,27662,27705,27450,27692,6537982,HSI,^HSI,14045545333250758145,2025-06-02 19:59:50.452794+08:00,癸巳,丙子,辛巳,戊戌,丙寅,己亥,甲午,辛酉,癸巳,丙丑,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,2,8,9,4,1,False,False,False,False,False,False,39,6,癸,巳,-0.587785,0.809017,0.5,-0.866025,丙,子,0.951057,0.309017,0,1,辛,巳,-0.951057,-0.309017,0.5,-0.866025,戊,戌,0.587785,-0.809017,-0.866025,0.5,丙,寅,0.951057,0.309017,0.866025,0.5,己,亥,1.22465e-16,-1,-0.5,0.866025,甲,午,0,1,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,臨官,胎,墓庫,長生,絕,死,胎,臨官,衰,沐浴,帝旺,病,死,長生,冠帶,胎,沐浴,臨官,沐浴,病,墓庫,帝旺,死,絕,帝旺,絕,養,死,胎,長生,長生,死,衰,絕,病,帝旺
187,2019-02-08 11:00:00+08:00,27693,27794,27688,27775,9261322,HSI,^HSI,14346994639696356431,2025-06-02 19:59:50.452794+08:00,甲午,辛卯,丙申,己亥,丙寅,己亥,甲午,辛酉,甲午,丙寅,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,2,8,11,4,1,False,False,False,False,False,False,39,6,甲,午,0,1,1.22465e-16,-1,辛,卯,-0.951057,-0.309017,1,6.12323e-17,丙,申,0.951057,0.309017,-0.866025,-0.5,己,亥,1.22465e-16,-1,-0.5,0.866025,丙,寅,0.951057,0.309017,0.866025,0.5,己,亥,1.22465e-16,-1,-0.5,0.866025,甲,午,0,1,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,帝旺,沐浴,絕,長生,絕,死,絕,長生,帝旺,沐浴,帝旺,病,病,絕,沐浴,胎,沐浴,臨官,長生,臨官,死,帝旺,死,絕,臨官,病,胎,死,胎,長生,沐浴,胎,病,絕,病,帝旺
188,2019-02-08 13:00:00+08:00,27775,27911,27713,27874,6168485,HSI,^HSI,7702289152429897322,2025-06-02 19:59:50.452794+08:00,乙未,辛卯,丙申,庚子,丙寅,己亥,甲午,辛酉,乙未,辛寅,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,2,8,13,4,1,False,False,False,False,False,False,39,6,乙,未,0.587785,0.809017,-0.5,-0.866025,辛,卯,-0.951057,-0.309017,1,6.12323e-17,丙,申,0.951057,0.309017,-0.866025,-0.5,庚,子,-0.587785,-0.809017,0,1,丙,寅,0.951057,0.309017,0.866025,0.5,己,亥,1.22465e-16,-1,-0.5,0.866025,甲,午,0,1,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,衰,沐浴,胎,長生,絕,死,墓庫,長生,臨官,沐浴,帝旺,病,衰,絕,長生,胎,沐浴,臨官,養,臨官,病,帝旺,死,絕,冠帶,病,絕,死,胎,長生,冠帶,胎,死,絕,病,帝旺
189,2019-02-08 15:00:00+08:00,27875,27960,27875,27951,6434320,HSI,^HSI,12633048992293182582,2025-06-02 19:59:50.452794+08:00,丙申,辛卯,丙申,辛丑,丙寅,己亥,甲午,辛酉,丙申,辛卯,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,2,8,15,4,1,False,False,False,False,False,False,39,6,丙,申,0.951057,0.309017,-0.866025,-0.5,辛,卯,-0.951057,-0.309017,1,6.12323e-17,丙,申,0.951057,0.309017,-0.866025,-0.5,辛,丑,-0.951057,-0.309017,0.5,0.866025,丙,寅,0.951057,0.309017,0.866025,0.5,己,亥,1.22465e-16,-1,-0.5,0.866025,甲,午,0,1,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,病,沐浴,養,長生,絕,死,死,長生,冠帶,沐浴,帝旺,病,帝旺,絕,養,胎,沐浴,臨官,胎,臨官,衰,帝旺,死,絕,沐浴,病,墓庫,死,胎,長生,臨官,胎,墓庫,絕,病,帝旺
190,2019-02-08 17:00:00+08:00,27957,28026,27939,27971,6050561,HSI,^HSI,16757530968911365040,2025-06-02 19:59:50.452794+08:00,丁酉,辛卯,丙申,壬寅,丙寅,己亥,甲午,辛酉,丁酉,辛卯,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,2,8,17,4,1,False,False,False,False,False,False,39,6,丁,酉,0.951057,-0.309017,-1,-1.83697e-16,辛,卯,-0.951057,-0.309017,1,6.12323e-17,丙,申,0.951057,0.309017,-0.866025,-0.5,壬,寅,-0.951057,0.309017,0.866025,0.5,丙,寅,0.951057,0.309017,0.866025,0.5,己,亥,1.22465e-16,-1,-0.5,0.866025,甲,午,0,1,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,死,沐浴,長生,長生,絕,死,病,長生,沐浴,沐浴,帝旺,病,臨官,絕,胎,胎,沐浴,臨官,絕,臨官,帝旺,帝旺,死,絕,長生,病,死,死,胎,長生,帝旺,胎,絕,絕,病,帝旺
191,2019-02-08 19:00:00+08:00,27972,27983,27895,27951,5106826,HSI,^HSI,10250405420838711224,2025-06-02 19:59:50.452794+08:00,戊戌,辛卯,丙申,癸卯,丙寅,己亥,甲午,辛酉,戊戌,辛辰,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,2,8,19,4,1,False,False,False,False,False,False,39,6,戊,戌,0.587785,-0.809017,-0.866025,0.5,辛,卯,-0.951057,-0.309017,1,6.12323e-17,丙,申,0.951057,0.309017,-0.866025,-0.5,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,寅,0.951057,0.309017,0.866025,0.5,己,亥,1.22465e-16,-1,-0.5,0.866025,甲,午,0,1,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,墓庫,沐浴,沐浴,長生,絕,死,衰,長生,長生,沐浴,帝旺,病,冠帶,絕,絕,胎,沐浴,臨官,墓庫,臨官,臨官,帝旺,死,絕,養,病,病,死,胎,長生,衰,胎,胎,絕,病,帝旺
192,2019-02-08 21:00:00+08:00,27952,27970,27847,27849,7542445,HSI,^HSI,15183325575231434428,2025-06-02 19:59:50.452794+08:00,己亥,辛卯,丙申,甲辰,丙寅,己亥,甲午,辛酉,己亥,辛辰,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,2,8,21,4,1,False,False,False,False,False,False,39,6,己,亥,1.22465e-16,-1,-0.5,0.866025,辛,卯,-0.951057,-0.309017,1,6.12323e-17,丙,申,0.951057,0.309017,-0.866025,-0.5,甲,辰,0,1,0.866025,-0.5,丙,寅,0.951057,0.309017,0.866025,0.5,己,亥,1.22465e-16,-1,-0.5,0.866025,甲,午,0,1,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,絕,沐浴,冠帶,長生,絕,死,帝旺,長生,養,沐浴,帝旺,病,沐浴,絕,墓庫,胎,沐浴,臨官,死,臨官,冠帶,帝旺,死,絕,胎,病,衰,死,胎,長生,病,胎,養,絕,病,帝旺
193,2019-02-08 23:00:00+08:00,27849,27877,27758,27827,6026311,HSI,^HSI,7796173295608987176,2025-06-02 19:59:50.452794+08:00,壬子,丁丑,壬午,丁巳,丙寅,己亥,甲午,辛酉,壬子,壬子,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,2,8,23,4,1,False,False,False,False,False,False,39,6,壬,子,-0.951057,0.309017,0,1,丁,丑,0.951057,-0.309017,0.5,0.866025,壬,午,-0.951057,0.309017,1.22465e-16,-1,丁,巳,0.951057,-0.309017,0.5,-0.866025,丙,寅,0.951057,0.309017,0.866025,0.5,己,亥,1.22465e-16,-1,-0.5,0.866025,甲,午,0,1,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,胎,養,臨官,長生,絕,死,臨官,冠帶,胎,沐浴,帝旺,病,長生,養,死,胎,沐浴,臨官,病,衰,沐浴,帝旺,死,絕,絕,墓庫,帝旺,死,胎,長生,死,墓庫,長生,絕,病,帝旺
194,2019-02-11 09:00:00+08:00,27911,27971,27759,27959,5199707,HSI,^HSI,15074424337451489661,2025-06-02 19:59:50.452794+08:00,己巳,己卯,甲申,甲戌,丙寅,己亥,甲午,辛酉,己巳,己辰,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,2,11,9,0,1,False,False,False,False,False,False,42,7,己,巳,1.22465e-16,-1,0.5,-0.866025,己,卯,1.22465e-16,-1,1,6.12323e-17,甲,申,0,1,-0.866025,-0.5,甲,戌,0,1,-0.866025,0.5,丙,寅,0.951057,0.309017,0.866025,0.5,己,亥,1.22465e-16,-1,-0.5,0.866025,甲,午,0,1,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,臨官,沐浴,墓庫,長生,絕,死,胎,長生,衰,沐浴,帝旺,病,死,絕,冠帶,胎,沐浴,臨官,沐浴,臨官,墓庫,帝旺,死,絕,帝旺,病,養,死,胎,長生,長生,胎,衰,絕,病,帝旺
195,2019-02-11 11:00:00+08:00,27961,27986,27890,27930,2464162,HSI,^HSI,17480921154515062928,2025-06-02 19:59:50.452794+08:00,庚午,甲午,己亥,乙亥,丙寅,己亥,甲午,辛酉,庚午,己巳,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,2,11,11,0,1,False,False,False,False,False,False,42,7,庚,午,-0.587785,-0.809017,1.22465e-16,-1,甲,午,0,1,1.22465e-16,-1,己,亥,1.22465e-16,-1,-0.5,0.866025,乙,亥,0.587785,0.809017,-0.5,0.866025,丙,寅,0.951057,0.309017,0.866025,0.5,己,亥,1.22465e-16,-1,-0.5,0.866025,甲,午,0,1,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,帝旺,帝旺,絕,長生,絕,死,絕,絕,帝旺,沐浴,帝旺,病,病,病,沐浴,胎,沐浴,臨官,長生,長生,死,帝旺,死,絕,臨官,臨官,胎,死,胎,長生,沐浴,沐浴,病,絕,病,帝旺
196,2019-02-11 13:00:00+08:00,27930,28088,27882,28051,7340342,HSI,^HSI,18298260012014860879,2025-06-02 19:59:50.452794+08:00,辛未,甲午,己亥,丙子,丙寅,己亥,甲午,辛酉,辛未,甲巳,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,2,11,13,0,1,False,False,False,False,False,False,42,7,辛,未,-0.951057,-0.309017,-0.5,-0.866025,甲,午,0,1,1.22465e-16,-1,己,亥,1.22465e-16,-1,-0.5,0.866025,丙,子,0.951057,0.309017,0,1,丙,寅,0.951057,0.309017,0.866025,0.5,己,亥,1.22465e-16,-1,-0.5,0.866025,甲,午,0,1,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,衰,帝旺,胎,長生,絕,死,墓庫,絕,臨官,沐浴,帝旺,病,衰,病,長生,胎,沐浴,臨官,養,長生,病,帝旺,死,絕,冠帶,臨官,絕,死,胎,長生,冠帶,沐浴,死,絕,病,帝旺
197,2019-02-11 15:00:00+08:00,28052,28158,28028,28130,3567691,HSI,^HSI,15963347327188137255,2025-06-02 19:59:50.452794+08:00,壬申,甲午,己亥,丁丑,丙寅,己亥,甲午,辛酉,壬申,甲午,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,2,11,15,0,1,False,False,False,False,False,False,42,7,壬,申,-0.951057,0.309017,-0.866025,-0.5,甲,午,0,1,1.22465e-16,-1,己,亥,1.22465e-16,-1,-0.5,0.866025,丁,丑,0.951057,-0.309017,0.5,0.866025,丙,寅,0.951057,0.309017,0.866025,0.5,己,亥,1.22465e-16,-1,-0.5,0.866025,甲,午,0,1,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,病,帝旺,養,長生,絕,死,死,絕,冠帶,沐浴,帝旺,病,帝旺,病,養,胎,沐浴,臨官,胎,長生,衰,帝旺,死,絕,沐浴,臨官,墓庫,死,胎,長生,臨官,沐浴,墓庫,絕,病,帝旺
198,2019-02-11 17:00:00+08:00,28144,28220,28144,28177,1708657,HSI,^HSI,7816120037505265810,2025-06-02 19:59:50.452794+08:00,癸酉,甲午,己亥,戊寅,丙寅,己亥,甲午,辛酉,癸酉,甲午,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,2019,2,11,17,0,1,False,False,False,False,False,False,42,7,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,甲,午,0,1,1.22465e-16,-1,己,亥,1.22465e-16,-1,-0.5,0.866025,戊,寅,0.587785,-0.809017,0.866025,0.5,丙,寅,0.951057,0.309017,0.866025,0.5,己,亥,1.22465e-16,-1,-0.5,0.866025,甲,午,0,1,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丙,辰,0.951057,0.309017,0.866025,-0.5,庚,午,-0.587785,-0.809017,1.22465e-16,-1,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,死,帝旺,長生,長生,絕,死,病,絕,沐浴,沐浴,帝旺,病,臨官,病,胎,胎,沐浴,臨官,絕,長生,帝旺,帝旺,死,絕,長生,臨官,死,死,胎,長生,帝旺,沐浴,絕,絕,病,帝旺
