,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date
0,2019-01-02 09:00:00+08:00,25856,25868,25011,25165,9543576,HSI,^HSI,3884767486840319622,2025-06-03 12:46:34.281706+08:00
1,2019-01-02 11:00:00+08:00,25165,25202,25079,25140,9509506,HSI,^HSI,3007394607056128357,2025-06-03 12:46:34.281706+08:00
2,2019-01-02 13:00:00+08:00,25141,25223,25067,25089,1694127,HSI,^HSI,2782191544904231051,2025-06-03 12:46:34.281706+08:00
3,2019-01-02 15:00:00+08:00,25089,25113,24975,24975,7840046,HSI,^HSI,2001512216268972211,2025-06-03 12:46:34.281706+08:00
4,2019-01-02 17:00:00+08:00,25030,25090,25027,25063,1933303,HSI,^HSI,15663814367317281818,2025-06-03 12:46:34.281706+08:00
5,2019-01-02 19:00:00+08:00,25064,25147,25055,25106,5960301,HSI,^HSI,4181727038637101221,2025-06-03 12:46:34.281706+08:00
6,2019-01-02 21:00:00+08:00,25104,25198,25076,25168,7855897,HSI,^HSI,3894065760525657147,2025-06-03 12:46:34.281706+08:00
7,2019-01-02 23:00:00+08:00,25168,25363,25141,25308,1124034,HSI,^HSI,14927383605428150759,2025-06-03 12:46:34.281706+08:00
8,2019-01-03 09:00:00+08:00,25056,25238,24978,25042,2969226,HSI,^HSI,10118143539837944140,2025-06-03 12:46:34.281706+08:00
9,2019-01-03 11:00:00+08:00,25042,25048,24907,25023,8643725,HSI,^HSI,12453240691129155665,2025-06-03 12:46:34.281706+08:00
10,2019-01-03 13:00:00+08:00,25023,25058,24876,25031,9060249,HSI,^HSI,14986661817504669556,2025-06-03 12:46:34.281706+08:00
11,2019-01-03 15:00:00+08:00,25032,25092,24993,25057,8684743,HSI,^HSI,11097913694934099084,2025-06-03 12:46:34.281706+08:00
12,2019-01-03 17:00:00+08:00,25055,25081,25000,25033,4461818,HSI,^HSI,10782756705964959334,2025-06-03 12:46:34.281706+08:00
13,2019-01-03 19:00:00+08:00,25035,25112,24964,25094,2102764,HSI,^HSI,16275821711588010373,2025-06-03 12:46:34.281706+08:00
14,2019-01-03 21:00:00+08:00,25097,25177,25094,25119,5445243,HSI,^HSI,1152914546294720685,2025-06-03 12:46:34.281706+08:00
