,time,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code,uuid,last_modified_date
0,2024-12-09 05:25:40.083828+08:00,癸卯,丁未,壬子,戊申,丙子,己未,甲寅,辛未,癸卯,丁未,丙子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12294199047248825561,2025-06-03 21:25:55.549426+08:00
1,2024-12-10 05:25:40.083828+08:00,乙卯,戊申,癸丑,庚申,丙子,己未,甲寅,辛未,乙卯,戊申,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,477282345592720149,2025-06-03 21:25:55.549426+08:00
2,2024-12-11 05:25:40.083828+08:00,丁卯,己酉,甲寅,壬申,丙子,己未,甲寅,辛未,丁卯,己酉,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,580942806204943455,2025-06-03 21:25:55.549426+08:00
3,2024-12-12 05:25:40.083828+08:00,己卯,庚戌,乙卯,甲申,丙子,己未,甲寅,辛未,己卯,庚戌,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12662120786717759083,2025-06-03 21:25:55.549426+08:00
4,2024-12-13 05:25:40.083828+08:00,辛卯,辛亥,丙辰,丙申,丙子,己未,甲寅,辛未,辛卯,辛亥,壬子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,6519749777133307453,2025-06-03 21:25:55.549426+08:00
5,2024-12-16 05:25:40.083828+08:00,丁卯,甲寅,己未,壬申,丙子,己未,甲寅,辛未,丁卯,甲寅,丁子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,9015847944597916826,2025-06-03 21:25:55.549426+08:00
6,2024-12-17 05:25:40.083828+08:00,己卯,乙卯,庚申,甲申,丙子,己未,甲寅,辛未,己卯,乙卯,丁子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,15395009519444460587,2025-06-03 21:25:55.549426+08:00
7,2024-12-18 05:25:40.083828+08:00,辛卯,丙辰,辛酉,丙申,丙子,己未,甲寅,辛未,辛卯,丙辰,丁子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,7439433558317183204,2025-06-03 21:25:55.549426+08:00
8,2024-12-19 05:25:40.083828+08:00,癸卯,丁巳,壬戌,戊申,丙子,己未,甲寅,辛未,癸卯,丁巳,戊子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,13019409036075759002,2025-06-03 21:25:55.549426+08:00
9,2024-12-20 05:25:40.083828+08:00,乙卯,戊午,癸亥,庚申,丙子,己未,甲寅,辛未,乙卯,戊午,戊子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,6397920385028176003,2025-06-03 21:25:55.549426+08:00
