,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
0,2,5,0,6,9,0,5,3,11,2,1,11,6,2,1,4,9,1,7,2,1,4,8,1,2,8,11,5,0,11,7,6,9,10,1,9
1,2,5,0,6,9,0,5,3,11,2,1,11,6,2,1,4,9,1,7,2,1,4,8,1,2,8,11,5,0,11,7,6,9,10,1,9
2,3,8,4,6,9,0,3,7,10,2,1,11,1,3,6,4,9,1,1,3,6,4,8,1,7,10,7,5,0,11,6,5,2,10,1,9
3,3,8,4,6,9,0,3,7,10,2,1,11,1,3,6,4,9,1,1,3,6,4,8,1,7,10,7,5,0,11,6,5,2,10,1,9
4,7,8,10,6,9,0,1,7,4,2,1,11,7,3,7,4,9,1,8,3,7,4,8,1,0,10,6,5,0,11,1,5,8,10,1,9
5,7,8,10,6,9,0,1,7,4,2,1,11,7,3,7,4,9,1,8,3,7,4,8,1,0,10,6,5,0,11,1,5,8,10,1,9
6,1,8,11,6,9,0,6,7,0,2,1,11,4,3,11,4,9,1,4,3,11,4,8,1,4,10,1,5,0,11,3,5,0,10,1,9
7,1,8,11,6,9,0,6,7,0,2,1,11,4,3,11,4,9,1,4,3,11,4,8,1,4,10,1,5,0,11,3,5,0,10,1,9
8,2,9,0,6,9,0,5,1,11,2,1,11,6,9,1,4,9,1,7,9,1,4,8,1,2,0,11,5,0,11,7,1,9,10,1,9
9,2,9,0,6,9,0,5,1,11,2,1,11,6,9,1,4,9,1,7,9,1,4,8,1,2,0,11,5,0,11,7,1,9,10,1,9
10,3,0,4,6,9,0,3,11,10,2,1,11,1,1,6,4,9,1,1,1,6,4,8,1,7,11,7,5,0,11,6,9,2,10,1,9
11,3,0,4,6,9,0,3,11,10,2,1,11,1,1,6,4,9,1,1,1,6,4,8,1,7,11,7,5,0,11,6,9,2,10,1,9
12,7,0,10,6,9,0,1,11,4,2,1,11,7,1,7,4,9,1,8,1,7,4,8,1,0,11,6,5,0,11,1,9,8,10,1,9
13,7,0,10,6,9,0,1,11,4,2,1,11,7,1,7,4,9,1,8,1,7,4,8,1,0,11,6,5,0,11,1,9,8,10,1,9
14,1,0,11,6,9,0,6,11,0,2,1,11,4,1,11,4,9,1,4,1,11,4,8,1,4,11,1,5,0,11,3,9,0,10,1,9
15,1,0,11,6,9,0,6,11,0,2,1,11,4,1,11,4,9,1,4,1,11,4,8,1,4,11,1,5,0,11,3,9,0,10,1,9
16,2,2,0,6,9,0,5,6,11,2,1,11,6,5,1,4,9,1,7,5,1,4,8,1,2,4,11,5,0,11,7,3,9,10,1,9
17,2,2,0,6,9,0,5,6,11,2,1,11,6,5,1,4,9,1,7,5,1,4,8,1,2,4,11,5,0,11,7,3,9,10,1,9
18,3,4,4,6,9,0,3,10,10,2,1,11,1,6,6,4,9,1,1,6,6,4,8,1,7,7,7,5,0,11,6,2,2,10,1,9
19,3,4,4,6,9,0,3,10,10,2,1,11,1,6,6,4,9,1,1,6,6,4,8,1,7,7,7,5,0,11,6,2,2,10,1,9
20,7,4,10,6,9,0,1,10,4,2,1,11,7,6,7,4,9,1,8,6,7,4,8,1,0,7,6,5,0,11,1,2,8,10,1,9
21,7,4,10,6,9,0,1,10,4,2,1,11,7,6,7,4,9,1,8,6,7,4,8,1,0,7,6,5,0,11,1,2,8,10,1,9
22,1,4,11,6,9,0,6,10,0,2,1,11,4,6,11,4,9,1,4,6,11,4,8,1,4,7,1,5,0,11,3,2,0,10,1,9
23,1,4,11,6,9,0,6,10,0,2,1,11,4,6,11,4,9,1,4,6,11,4,8,1,4,7,1,5,0,11,3,2,0,10,1,9
24,2,4,0,11,9,2,5,10,11,0,1,6,6,6,1,11,9,5,7,6,1,11,8,5,2,7,11,1,0,4,7,2,9,0,1,3
25,2,4,0,11,9,2,5,10,11,0,1,6,6,6,1,11,9,5,7,6,1,11,8,5,2,7,11,1,0,4,7,2,9,0,1,3
26,3,7,4,11,9,2,3,8,10,0,1,6,1,10,6,11,9,5,1,10,6,11,8,5,7,3,7,1,0,4,6,4,2,0,1,3
27,3,7,4,11,9,2,3,8,10,0,1,6,1,10,6,11,9,5,1,10,6,11,8,5,7,3,7,1,0,4,6,4,2,0,1,3
28,7,7,10,11,9,2,1,8,4,0,1,6,7,10,7,11,9,5,8,10,7,11,8,5,0,3,6,1,0,4,1,4,8,0,1,3
29,7,7,10,11,9,2,1,8,4,0,1,6,7,10,7,11,9,5,8,10,7,11,8,5,0,3,6,1,0,4,1,4,8,0,1,3
30,1,7,11,11,9,2,6,8,0,0,1,6,4,10,11,11,9,5,4,10,11,11,8,5,4,3,1,1,0,4,3,4,0,0,1,3
31,1,7,11,11,9,2,6,8,0,0,1,6,4,10,11,11,9,5,4,10,11,11,8,5,4,3,1,1,0,4,3,4,0,0,1,3
32,2,10,0,11,9,2,5,4,11,0,1,6,6,7,1,11,9,5,7,7,1,11,8,5,2,6,11,1,0,4,7,8,9,0,1,3
33,2,10,0,11,9,2,5,4,11,0,1,6,6,7,1,11,9,5,7,7,1,11,8,5,2,6,11,1,0,4,7,8,9,0,1,3
34,3,6,4,11,9,2,3,2,10,0,1,6,1,4,6,11,9,5,1,4,6,11,8,5,7,5,7,1,0,4,6,10,2,0,1,3
35,3,6,4,11,9,2,3,2,10,0,1,6,1,4,6,11,9,5,1,4,6,11,8,5,7,5,7,1,0,4,6,10,2,0,1,3
36,7,6,10,11,9,2,1,2,4,0,1,6,7,4,7,11,9,5,8,4,7,11,8,5,0,5,6,1,0,4,1,10,8,0,1,3
