,time,date,stock_code_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code_y,uuid,last_modified_date
0,2025-06-05 09:06:19.185210+08:00,2025-06-05 09:06:19.185210+08:00,HSI,辛巳,乙巳,庚戌,丙戌,丙申,乙巳,庚子,辛卯,辛巳,乙午,庚申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12455876791750467682,2025-06-04 22:10:17.682277+08:00
1,2025-06-05 10:06:19.185210+08:00,2025-06-05 10:06:19.185210+08:00,HSI,辛巳,乙巳,庚戌,丙戌,丙申,乙巳,庚子,辛卯,戊申,乙午,庚申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8172855480255935928,2025-06-04 22:10:17.682277+08:00
2,2025-06-05 11:06:19.185210+08:00,2025-06-05 11:06:19.185210+08:00,HSI,壬午,庚申,乙丑,丁亥,丙申,乙巳,庚子,辛卯,壬午,乙未,庚申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8813157759863909329,2025-06-04 22:10:17.682277+08:00
3,2025-06-05 12:06:19.185210+08:00,2025-06-05 12:06:19.185210+08:00,HSI,壬午,庚申,乙丑,丁亥,丙申,乙巳,庚子,辛卯,己酉,庚未,庚申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8814308184383083833,2025-06-04 22:10:17.682277+08:00
4,2025-06-05 13:06:19.185210+08:00,2025-06-05 13:06:19.185210+08:00,HSI,癸未,庚申,乙丑,戊子,丙申,乙巳,庚子,辛卯,癸未,庚未,庚申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,9814749369555256217,2025-06-04 22:10:17.682277+08:00
5,2025-06-05 14:06:19.185210+08:00,2025-06-05 14:06:19.185210+08:00,HSI,癸未,庚申,乙丑,戊子,丙申,乙巳,庚子,辛卯,庚戌,庚未,庚申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12447034522002167030,2025-06-04 22:10:17.682277+08:00
6,2025-06-05 15:06:19.185210+08:00,2025-06-05 15:06:19.185210+08:00,HSI,甲申,庚申,乙丑,己丑,丙申,乙巳,庚子,辛卯,甲申,庚申,庚申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,11965516133778652084,2025-06-04 22:10:17.682277+08:00
7,2025-06-05 16:06:19.185210+08:00,2025-06-05 16:06:19.185210+08:00,HSI,甲申,庚申,乙丑,己丑,丙申,乙巳,庚子,辛卯,辛亥,庚申,庚申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,1492070351873896006,2025-06-04 22:10:17.682277+08:00
8,2025-06-06 09:06:19.185210+08:00,2025-06-06 09:06:19.185210+08:00,HSI,癸巳,丙午,辛丑,戊子,壬午,庚申,乙丑,丁亥,癸巳,丙未,壬午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,6533954220562205357,2025-06-04 22:10:17.682277+08:00
9,2025-06-06 10:06:19.185210+08:00,2025-06-06 10:06:19.185210+08:00,HSI,癸巳,丙午,辛丑,戊子,壬午,庚申,乙丑,丁亥,庚申,丙未,壬午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,7188467219422078344,2025-06-04 22:10:17.682277+08:00
10,2025-06-06 11:06:19.185210+08:00,2025-06-06 11:06:19.185210+08:00,HSI,甲午,辛酉,丙辰,己丑,壬午,庚申,乙丑,丁亥,甲午,丙申,壬午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,7628035149352843837,2025-06-04 22:10:17.682277+08:00
11,2025-06-06 12:06:19.185210+08:00,2025-06-06 12:06:19.185210+08:00,HSI,甲午,辛酉,丙辰,己丑,壬午,庚申,乙丑,丁亥,辛酉,辛申,壬午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,646379043063542574,2025-06-04 22:10:17.682277+08:00
12,2025-06-06 13:06:19.185210+08:00,2025-06-06 13:06:19.185210+08:00,HSI,乙未,辛酉,丙辰,庚寅,壬午,庚申,乙丑,丁亥,乙未,辛申,壬午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,603844404131408051,2025-06-04 22:10:17.682277+08:00
13,2025-06-06 14:06:19.185210+08:00,2025-06-06 14:06:19.185210+08:00,HSI,乙未,辛酉,丙辰,庚寅,壬午,庚申,乙丑,丁亥,壬戌,辛申,壬午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,17391053450277996065,2025-06-04 22:10:17.682277+08:00
