,time,date,stock_code_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code_y,uuid,last_modified_date
0,2025-06-19 09:56:39.097827+08:00,2025-06-19 09:56:39.097827+08:00,HSI,己巳,己未,甲寅,甲子,壬午,庚申,乙丑,丁亥,己巳,己申,甲午,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,15041455592128935467,2025-06-18 22:59:41.986448+08:00
1,2025-06-19 10:56:39.097827+08:00,2025-06-19 10:56:39.097827+08:00,HSI,己巳,己未,甲寅,甲子,壬午,庚申,乙丑,丁亥,丙申,己申,甲午,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,17287140185870392724,2025-06-18 22:59:41.986448+08:00
2,2025-06-19 11:56:39.097827+08:00,2025-06-19 11:56:39.097827+08:00,HSI,庚午,甲戌,己巳,乙丑,壬午,庚申,乙丑,丁亥,庚午,己酉,甲午,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,12043113070969713079,2025-06-18 22:59:41.986448+08:00
3,2025-06-19 12:56:39.097827+08:00,2025-06-19 12:56:39.097827+08:00,HSI,庚午,甲戌,己巳,乙丑,壬午,庚申,乙丑,丁亥,丁酉,甲酉,甲午,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,1264325344586296566,2025-06-18 22:59:41.986448+08:00
4,2025-06-19 13:56:39.097827+08:00,2025-06-19 13:56:39.097827+08:00,HSI,辛未,甲戌,己巳,丙寅,壬午,庚申,乙丑,丁亥,辛未,甲酉,甲午,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,1983390666315761509,2025-06-18 22:59:41.986448+08:00
5,2025-06-19 14:56:39.097827+08:00,2025-06-19 14:56:39.097827+08:00,HSI,辛未,甲戌,己巳,丙寅,壬午,庚申,乙丑,丁亥,戊戌,甲酉,甲午,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,4565299620824425983,2025-06-18 22:59:41.986448+08:00
6,2025-06-19 15:56:39.097827+08:00,2025-06-19 15:56:39.097827+08:00,HSI,壬申,甲戌,己巳,丁卯,壬午,庚申,乙丑,丁亥,壬申,甲戌,甲午,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,14799476890619745964,2025-06-18 22:59:41.986448+08:00
7,2025-06-19 16:56:39.097827+08:00,2025-06-19 16:56:39.097827+08:00,HSI,壬申,甲戌,己巳,丁卯,壬午,庚申,乙丑,丁亥,己亥,甲戌,甲午,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,4200445721792879868,2025-06-18 22:59:41.986448+08:00
8,2025-06-20 09:56:39.097827+08:00,2025-06-20 09:56:39.097827+08:00,HSI,辛巳,庚申,乙卯,丙子,壬午,庚申,乙丑,丁亥,辛巳,庚酉,甲午,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,14403542828537404390,2025-06-18 22:59:41.986448+08:00
9,2025-06-20 10:56:39.097827+08:00,2025-06-20 10:56:39.097827+08:00,HSI,辛巳,庚申,乙卯,丙子,壬午,庚申,乙丑,丁亥,戊申,庚酉,甲午,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,17494798085165217414,2025-06-18 22:59:41.986448+08:00
10,2025-06-20 11:56:39.097827+08:00,2025-06-20 11:56:39.097827+08:00,HSI,壬午,乙亥,庚午,丁丑,壬午,庚申,乙丑,丁亥,壬午,庚戌,甲午,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,7753820176108491272,2025-06-18 22:59:41.986448+08:00
11,2025-06-20 12:56:39.097827+08:00,2025-06-20 12:56:39.097827+08:00,HSI,壬午,乙亥,庚午,丁丑,壬午,庚申,乙丑,丁亥,己酉,乙戌,甲午,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,17188142590306368728,2025-06-18 22:59:41.986448+08:00
12,2025-06-20 13:56:39.097827+08:00,2025-06-20 13:56:39.097827+08:00,HSI,癸未,乙亥,庚午,戊寅,壬午,庚申,乙丑,丁亥,癸未,乙戌,甲午,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,7239827498488518400,2025-06-18 22:59:41.986448+08:00
13,2025-06-20 14:56:39.097827+08:00,2025-06-20 14:56:39.097827+08:00,HSI,癸未,乙亥,庚午,戊寅,壬午,庚申,乙丑,丁亥,庚戌,乙戌,甲午,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,5396179336097479031,2025-06-18 22:59:41.986448+08:00
14,2025-06-20 15:56:39.097827+08:00,2025-06-20 15:56:39.097827+08:00,HSI,甲申,乙亥,庚午,己卯,壬午,庚申,乙丑,丁亥,甲申,乙亥,甲午,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,13337640107213664852,2025-06-18 22:59:41.986448+08:00
15,2025-06-20 16:56:39.097827+08:00,2025-06-20 16:56:39.097827+08:00,HSI,甲申,乙亥,庚午,己卯,壬午,庚申,乙丑,丁亥,辛亥,乙亥,甲午,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,12345034888087536368,2025-06-18 22:59:41.986448+08:00
16,2025-06-23 09:56:39.097827+08:00,2025-06-23 09:56:39.097827+08:00,HSI,丁巳,癸亥,戊午,壬子,丁酉,庚申,乙丑,壬寅,丁巳,癸子,己酉,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,11652939909009945967,2025-06-18 22:59:41.986448+08:00
17,2025-06-23 10:56:39.097827+08:00,2025-06-23 10:56:39.097827+08:00,HSI,丁巳,癸亥,戊午,壬子,丁酉,庚申,乙丑,壬寅,甲申,癸子,己酉,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,13406910495296454524,2025-06-18 22:59:41.986448+08:00
18,2025-06-23 11:56:39.097827+08:00,2025-06-23 11:56:39.097827+08:00,HSI,戊午,戊寅,癸酉,癸丑,丁酉,庚申,乙丑,壬寅,戊午,癸丑,己酉,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,7329237587981007111,2025-06-18 22:59:41.986448+08:00
19,2025-06-23 12:56:39.097827+08:00,2025-06-23 12:56:39.097827+08:00,HSI,戊午,戊寅,癸酉,癸丑,丁酉,庚申,乙丑,壬寅,乙酉,戊丑,己酉,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,10672107321442039118,2025-06-18 22:59:41.986448+08:00
20,2025-06-23 13:56:39.097827+08:00,2025-06-23 13:56:39.097827+08:00,HSI,己未,戊寅,癸酉,甲寅,丁酉,庚申,乙丑,壬寅,己未,戊丑,己酉,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,14802818828566376557,2025-06-18 22:59:41.986448+08:00
21,2025-06-23 14:56:39.097827+08:00,2025-06-23 14:56:39.097827+08:00,HSI,己未,戊寅,癸酉,甲寅,丁酉,庚申,乙丑,壬寅,丙戌,戊丑,己酉,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,7870486148710438480,2025-06-18 22:59:41.986448+08:00
22,2025-06-23 15:56:39.097827+08:00,2025-06-23 15:56:39.097827+08:00,HSI,庚申,戊寅,癸酉,乙卯,丁酉,庚申,乙丑,壬寅,庚申,戊寅,己酉,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,17009489083374029456,2025-06-18 22:59:41.986448+08:00
23,2025-06-23 16:56:39.097827+08:00,2025-06-23 16:56:39.097827+08:00,HSI,庚申,戊寅,癸酉,乙卯,丁酉,庚申,乙丑,壬寅,丁亥,戊寅,己酉,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,11827593259992722787,2025-06-18 22:59:41.986448+08:00
24,2025-06-24 09:56:39.097827+08:00,2025-06-24 09:56:39.097827+08:00,HSI,己巳,甲子,己未,甲子,丁酉,庚申,乙丑,壬寅,己巳,甲丑,己酉,乙未,庚寅,壬午,庚戌,丁亥,丁亥,壬午,乙未,乙巳,HSI,8584979171305757563,2025-06-18 22:59:41.986448+08:00
