,time,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code,uuid,last_modified_date
0,2024-12-09 01:48:02.486976+08:00,辛丑,丁未,壬子,丙午,丙子,己未,甲寅,辛未,辛丑,丁午,丙子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8027442652836028909,2025-06-03 17:48:20.597868+08:00
1,2024-12-10 01:48:02.486976+08:00,癸丑,戊申,癸丑,戊午,丙子,己未,甲寅,辛未,癸丑,戊未,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,6261544583073891797,2025-06-03 17:48:20.597868+08:00
2,2024-12-11 01:48:02.486976+08:00,乙丑,己酉,甲寅,庚午,丙子,己未,甲寅,辛未,乙丑,己申,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,7414946173552022892,2025-06-03 17:48:20.597868+08:00
3,2024-12-12 01:48:02.486976+08:00,丁丑,庚戌,乙卯,壬午,丙子,己未,甲寅,辛未,丁丑,庚酉,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,1236690891331258441,2025-06-03 17:48:20.597868+08:00
4,2024-12-13 01:48:02.486976+08:00,己丑,辛亥,丙辰,甲午,丙子,己未,甲寅,辛未,己丑,辛戌,壬子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,509059783752540828,2025-06-03 17:48:20.597868+08:00
5,2024-12-16 01:48:02.486976+08:00,乙丑,甲寅,己未,庚午,丙子,己未,甲寅,辛未,乙丑,甲丑,丁子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,1190326777822426084,2025-06-03 17:48:20.597868+08:00
6,2024-12-17 01:48:02.486976+08:00,丁丑,乙卯,庚申,壬午,丙子,己未,甲寅,辛未,丁丑,乙寅,丁子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,9719501612093934064,2025-06-03 17:48:20.597868+08:00
7,2024-12-18 01:48:02.486976+08:00,己丑,丙辰,辛酉,甲午,丙子,己未,甲寅,辛未,己丑,丙卯,丁子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,17946187742657060285,2025-06-03 17:48:20.597868+08:00
8,2024-12-19 01:48:02.486976+08:00,辛丑,丁巳,壬戌,丙午,丙子,己未,甲寅,辛未,辛丑,丁辰,戊子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,3138951441381379552,2025-06-03 17:48:20.597868+08:00
9,2024-12-20 01:48:02.486976+08:00,癸丑,戊午,癸亥,戊午,丙子,己未,甲寅,辛未,癸丑,戊巳,戊子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8633909350730065799,2025-06-03 17:48:20.597868+08:00
